round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,F,F,4.534826177805856,6.196127947137049,"{'J': 0.48824681684622917, 'F': 0.5117531831537708}","{'J': 0.25091799265605874, 'F': 0.7490820073439413}",5.2,5.2,6.0,4.0,5.0,8.0,3.0,6.0,4.0,5.0,8.0,3.0
2,J,J,10.49717557756222,12.725508747682424,"{'J': 0.5888399412628488, 'F': 0.4111600587371512}","{'J': 0.5078354554358472, 'F': 0.4921645445641528}",5.2,5.2,4.0,6.0,5.0,8.0,3.0,6.0,4.0,5.0,8.0,3.0
3,J,F,16.132816072233773,19.041895804240028,"{'J': 0.5466601178781926, 'F': 0.4533398821218075}","{'J': 0.4494106090373281, 'F': 0.5505893909626719}",5.2,6.0,4.0,6.0,5.0,8.0,3.0,6.0,5.0,7.0,8.0,4.0
4,J,F,21.750632297218896,25.232077829696394,"{'J': 0.5233186057928326, 'F': 0.47668139420716743}","{'J': 0.44155206286836934, 'F': 0.5584479371316307}",5.2,5.8,4.0,6.0,5.0,8.0,3.0,6.0,5.0,6.0,8.0,4.0
5,J,F,27.182728778195393,31.36678760764731,"{'J': 0.5077262693156733, 'F': 0.4922737306843267}","{'J': 0.4073529411764706, 'F': 0.5926470588235294}",5.2,5.0,4.0,6.0,5.0,8.0,3.0,6.0,4.0,5.0,7.0,3.0
6,F,F,32.51189797164597,37.41944578432004,"{'J': 0.48823529411764705, 'F': 0.5117647058823529}","{'J': 0.3848797250859107, 'F': 0.6151202749140894}",5.2,5.0,4.0,6.0,5.0,8.0,3.0,6.0,4.0,5.0,7.0,3.0
7,F,F,37.84814004995242,43.451201265243114,"{'J': 0.4843137254901961, 'F': 0.515686274509804}","{'J': 0.3849546679735359, 'F': 0.615045332026464}",5.2,5.0,4.0,6.0,5.0,8.0,3.0,6.0,4.0,5.0,7.0,3.0
8,F,F,43.2019748943533,49.558895457842965,"{'J': 0.5, 'F': 0.5}","{'J': 0.39230580740014703, 'F': 0.607694192599853}",5.2,5.0,4.0,6.0,5.0,8.0,3.0,6.0,4.0,5.0,7.0,3.0
9,J,F,48.598388696189566,55.740323951158175,"{'J': 0.5156709108716944, 'F': 0.4843290891283056}","{'J': 0.40352595494613125, 'F': 0.5964740450538688}",5.2,6.0,6.0,4.0,5.0,8.0,3.0,6.0,5.0,7.0,8.0,4.0
10,F,F,54.003200177697714,61.819398038565474,"{'J': 0.49607843137254903, 'F': 0.503921568627451}","{'J': 0.3997552019583843, 'F': 0.6002447980416157}",6.0,6.0,6.0,5.0,7.0,8.0,4.0,6.0,5.0,7.0,8.0,4.0
