round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,4.56833829143493,6.25447832329576,"{'J': 0.5038018150600932, 'F': 0.4961981849399068}","{'J': 0.26292466765140327, 'F': 0.7370753323485968}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
2,J,F,9.710449839373828,12.434888199314251,"{'J': 0.5077186963979416, 'F': 0.4922813036020583}","{'J': 0.35939036381514256, 'F': 0.6406096361848574}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
3,J,F,14.699895026595113,18.750323158239674,"{'J': 0.5311121999020089, 'F': 0.4688878000979912}","{'J': 0.34168508965856054, 'F': 0.6583149103414394}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
4,J,F,19.77679124497945,25.055534602640833,"{'J': 0.5313725490196078, 'F': 0.46862745098039216}","{'J': 0.3558989453029188, 'F': 0.6441010546970812}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
5,J,F,24.81689557371579,31.402910345429447,"{'J': 0.5390452876376989, 'F': 0.4609547123623011}","{'J': 0.35229222848737435, 'F': 0.6477077715126256}",6.0,6.0,6.0,5.0,7.0,8.0,4.0,6.0,5.0,7.0,8.0,4.0
6,J,F,30.01486861715965,37.868277656379306,"{'J': 0.5659730722154223, 'F': 0.43402692778457774}","{'J': 0.38491674828599415, 'F': 0.6150832517140059}",6.0,6.0,6.0,5.0,7.0,8.0,4.0,6.0,5.0,7.0,8.0,4.0
7,J,F,35.415914672540154,44.273311998896325,"{'J': 0.5582761998041136, 'F': 0.44172380019588636}","{'J': 0.4148493016417545, 'F': 0.5851506983582455}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
8,J,F,40.714721439316264,50.70972665096056,"{'J': 0.5622706141424028, 'F': 0.43772938585759724}","{'J': 0.3997552019583843, 'F': 0.6002447980416157}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
9,J,F,45.959546371945756,57.330238781969996,"{'J': 0.5963796477495108, 'F': 0.40362035225048926}","{'J': 0.39985290512380484, 'F': 0.6001470948761951}",6.8,6.4,6.0,7.0,8.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
10,J,F,51.074122298848714,63.84254995508383,"{'J': 0.5736661771904062, 'F': 0.42633382280959375}","{'J': 0.3739897134459956, 'F': 0.6260102865540044}",6.8,6.0,6.0,7.0,8.0,8.0,5.0,6.0,5.0,7.0,8.0,4.0
