round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,4.324071314207245,6.679689808819445,"{'J': 0.5964136575779907, 'F': 0.40358634242200936}","{'J': 0.25989672977624784, 'F': 0.7401032702237521}",5.6,5.6,6.0,4.0,7.0,8.0,3.0,6.0,4.0,6.0,8.0,4.0
2,J,F,9.691530564128426,12.885641405399063,"{'J': 0.519588638589618, 'F': 0.480411361410382}","{'J': 0.39980401763841256, 'F': 0.6001959823615874}",5.2,5.6,6.0,4.0,5.0,8.0,3.0,6.0,4.0,6.0,8.0,4.0
3,J,F,14.931339493594121,19.149630773248365,"{'J': 0.5274509803921569, 'F': 0.4725490196078431}","{'J': 0.381139489194499, 'F': 0.618860510805501}",5.6,5.6,6.0,4.0,6.0,8.0,4.0,6.0,4.0,6.0,8.0,4.0
4,J,F,20.286416696165617,25.397331996433305,"{'J': 0.5273217348689047, 'F': 0.47267826513109534}","{'J': 0.39980401763841256, 'F': 0.6001959823615874}",5.6,5.6,6.0,4.0,7.0,8.0,3.0,6.0,4.0,6.0,8.0,4.0
5,J,F,25.533772554032062,31.778804349649725,"{'J': 0.5506607929515418, 'F': 0.44933920704845814}","{'J': 0.3886441507586882, 'F': 0.6113558492413118}",5.8,5.6,6.0,4.0,6.0,8.0,5.0,6.0,4.0,6.0,8.0,4.0
6,J,F,30.87635576559942,38.311804012896346,"{'J': 0.5812469317623957, 'F': 0.41875306823760433}","{'J': 0.4111874386653582, 'F': 0.5888125613346418}",5.6,5.6,6.0,4.0,6.0,8.0,4.0,6.0,4.0,6.0,8.0,4.0
7,J,F,36.07326727941916,44.63944603380905,"{'J': 0.5389514943655072, 'F': 0.4610485056344929}","{'J': 0.37741856478079844, 'F': 0.6225814352192016}",5.6,5.6,6.0,4.0,7.0,8.0,3.0,6.0,4.0,6.0,8.0,4.0
8,J,F,41.260560961675324,51.06637326168077,"{'J': 0.5582761998041136, 'F': 0.44172380019588636}","{'J': 0.3811856932876041, 'F': 0.6188143067123959}",5.2,5.6,6.0,4.0,5.0,8.0,3.0,6.0,4.0,6.0,8.0,4.0
9,J,F,46.55672759998834,57.36162217812907,"{'J': 0.535031847133758, 'F': 0.46496815286624205}","{'J': 0.39230580740014703, 'F': 0.607694192599853}",5.4,5.6,6.0,4.0,6.0,8.0,3.0,6.0,4.0,6.0,8.0,4.0
10,J,F,51.61891002070634,63.648921405653915,"{'J': 0.5272949816401469, 'F': 0.4727050183598531}","{'J': 0.3522782949534542, 'F': 0.6477217050465458}",5.2,5.6,6.0,4.0,5.0,8.0,3.0,6.0,4.0,6.0,8.0,4.0
