round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,2.2978386732994167,3.2663708180753166,"{'J': 0.9060017112822394, 'F': 0.09399828871776067}","{'J': 0.7122952823270594, 'F': 0.2877047176729406}",5.2,5.2,4.0,6.0,4.0,8.0,4.0,4.0,6.0,4.0,8.0,4.0
2,J,F,4.226579788135953,5.893270519404894,"{'J': 0.5813555174944948, 'F': 0.41864448250550523}","{'J': 0.44172380019588636, 'F': 0.5582761998041136}",5.0,5.2,4.0,6.0,4.0,8.0,3.0,4.0,6.0,4.0,8.0,4.0
3,J,J,6.300339166025367,8.853812757930815,"{'J': 0.7280314187530682, 'F': 0.27196858124693174}","{'J': 0.5506748466257668, 'F': 0.4493251533742331}",3.8,5.4,2.0,4.0,3.0,8.0,2.0,4.0,6.0,5.0,8.0,4.0
4,J,J,8.412931848421142,11.91394388124811,"{'J': 0.7746219107340465, 'F': 0.2253780892659535}","{'J': 0.5851142225497421, 'F': 0.4148857774502579}",3.8,5.2,2.0,4.0,3.0,8.0,2.0,4.0,6.0,4.0,8.0,4.0
5,J,J,10.520222495223788,15.042812891902209,"{'J': 0.8006864427555773, 'F': 0.19931355724442265}","{'J': 0.5963707699852869, 'F': 0.40362923001471307}",5.2,5.4,4.0,6.0,4.0,8.0,4.0,4.0,6.0,5.0,8.0,4.0
6,J,J,12.66774940648102,18.161439368178005,"{'J': 0.8056848811565793, 'F': 0.19431511884342073}","{'J': 0.6114649681528662, 'F': 0.3885350318471338}",3.8,5.4,2.0,4.0,3.0,8.0,2.0,4.0,6.0,5.0,8.0,4.0
7,J,J,14.85027499080243,21.110849884282562,"{'J': 0.746078431372549, 'F': 0.25392156862745097}","{'J': 0.5927014450159197, 'F': 0.40729855498408035}",5.2,5.4,4.0,6.0,5.0,8.0,3.0,4.0,6.0,5.0,8.0,4.0
8,J,J,17.098543999635254,24.054645345448645,"{'J': 0.7578844029942324, 'F': 0.24211559700576757}","{'J': 0.6187791125275803, 'F': 0.3812208874724197}",5.2,5.2,4.0,6.0,5.0,8.0,3.0,4.0,6.0,4.0,8.0,4.0
9,J,J,19.292906230753452,27.055840480970893,"{'J': 0.7690607734806629, 'F': 0.23093922651933702}","{'J': 0.607694192599853, 'F': 0.39230580740014703}",5.2,5.2,4.0,6.0,5.0,8.0,3.0,4.0,6.0,4.0,8.0,4.0
10,J,J,21.52491100249791,30.07007050461659,"{'J': 0.782608695652174, 'F': 0.21739130434782608}","{'J': 0.6261636452719255, 'F': 0.37383635472807447}",5.4,5.6,4.0,6.0,5.0,8.0,4.0,4.0,6.0,5.0,8.0,5.0
