round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,2.720699942129455,3.132734524757515,"{'J': 0.9711328560306532, 'F': 0.028867143969346788}","{'J': 0.8887259395050412, 'F': 0.11127406049495875}",7.2,7.2,6.0,8.0,7.0,9.0,6.0,6.0,8.0,7.0,9.0,6.0
2,J,J,5.14446663999383,5.945546572745263,"{'J': 0.7431506849315068, 'F': 0.2568493150684932}","{'J': 0.6653416149068323, 'F': 0.3346583850931677}",7.6,7.2,6.0,8.0,8.0,9.0,7.0,6.0,8.0,7.0,9.0,6.0
3,J,J,7.409776382312607,8.796654503623829,"{'J': 0.7247796278158668, 'F': 0.2752203721841332}","{'J': 0.607619990103909, 'F': 0.39238000989609106}",7.2,7.2,6.0,8.0,7.0,9.0,6.0,6.0,8.0,7.0,9.0,6.0
4,J,J,9.388769710157035,11.702649268654733,"{'J': 0.6893180151552187, 'F': 0.3106819848447812}","{'J': 0.5039177277179236, 'F': 0.4960822722820764}",7.2,7.2,6.0,8.0,7.0,9.0,6.0,6.0,8.0,7.0,9.0,6.0
5,J,F,11.415323087767513,14.400542382906885,"{'J': 0.6225262643537748, 'F': 0.3774737356462253}","{'J': 0.4882583170254403, 'F': 0.5117416829745597}",6.8,6.8,6.0,7.0,8.0,8.0,5.0,6.0,7.0,8.0,8.0,5.0
6,J,J,13.599950790314399,17.090899669760127,"{'J': 0.6477633830359325, 'F': 0.35223661696406744}","{'J': 0.5466174661746618, 'F': 0.4533825338253383}",7.2,7.2,6.0,8.0,7.0,9.0,6.0,6.0,8.0,7.0,9.0,6.0
7,J,J,15.77255244993884,19.853154969078197,"{'J': 0.6723716381418093, 'F': 0.3276283618581907}","{'J': 0.554440910203083, 'F': 0.44555908979691705}",7.6,7.2,6.0,8.0,8.0,9.0,7.0,6.0,8.0,7.0,9.0,6.0
8,J,J,17.931188468801142,22.556250726115458,"{'J': 0.6477495107632094, 'F': 0.3522504892367906}","{'J': 0.5388575631282178, 'F': 0.4611424368717823}",7.6,7.2,6.0,8.0,8.0,9.0,7.0,6.0,8.0,7.0,9.0,6.0
9,J,J,20.141643093064076,25.234263861997754,"{'J': 0.6478942213516161, 'F': 0.35210577864838394}","{'J': 0.5543825190277437, 'F': 0.44561748097225634}",7.2,7.6,6.0,8.0,7.0,9.0,6.0,6.0,8.0,8.0,9.0,7.0
10,J,J,22.335962257687303,27.948632654331373,"{'J': 0.6584947291002696, 'F': 0.3415052708997303}","{'J': 0.5544848035581913, 'F': 0.44551519644180876}",7.6,7.6,6.0,8.0,8.0,9.0,7.0,6.0,8.0,7.0,9.0,8.0
