round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,1.508432070553768,3.52577367874859,"{'J': 0.8221923499938898, 'F': 0.17780765000611023}","{'J': 0.41872402835492545, 'F': 0.5812759716450746}",3.8,5.4,2.0,4.0,3.0,8.0,2.0,4.0,6.0,5.0,8.0,4.0
2,J,J,3.6429166081969377,6.538497421190833,"{'J': 0.7607151604212589, 'F': 0.2392848395787411}","{'J': 0.5850673194614443, 'F': 0.4149326805385557}",5.2,5.2,4.0,6.0,5.0,8.0,3.0,4.0,6.0,4.0,8.0,4.0
3,J,J,5.574642513155602,9.9882783104977,"{'J': 0.8887252194193825, 'F': 0.11127478058061745}","{'J': 0.5851142225497421, 'F': 0.4148857774502579}",5.2,4.4,4.0,6.0,4.0,8.0,4.0,4.0,5.0,4.0,6.0,3.0
4,J,F,7.176587033377334,13.490716598525218,"{'J': 0.8333537706928265, 'F': 0.16664622930717352}","{'J': 0.4532550171316691, 'F': 0.5467449828683308}",5.2,5.4,4.0,5.0,6.0,8.0,3.0,4.0,6.0,5.0,8.0,4.0
5,J,F,8.625096179602362,17.05075911102974,"{'J': 0.8221595783797034, 'F': 0.17784042162029662}","{'J': 0.39985290512380484, 'F': 0.6001470948761951}",3.8,3.4,2.0,4.0,3.0,8.0,2.0,2.0,4.0,3.0,6.0,2.0
6,J,F,10.267540747859151,20.38439818505057,"{'J': 0.7799852832965416, 'F': 0.22001471670345843}","{'J': 0.44174638214373313, 'F': 0.5582536178562668}",3.8,3.6,2.0,4.0,3.0,8.0,2.0,2.0,4.0,2.0,8.0,2.0
7,J,F,11.904919815855632,23.483686806912328,"{'J': 0.6959078657191865, 'F': 0.30409213428081355}","{'J': 0.40352595494613125, 'F': 0.5964740450538688}",3.8,3.8,2.0,4.0,3.0,8.0,2.0,2.0,4.0,3.0,8.0,2.0
8,J,F,13.662658845680447,26.677626639455365,"{'J': 0.7521116415717958, 'F': 0.2478883584282042}","{'J': 0.4648714810281518, 'F': 0.5351285189718482}",3.8,4.6,2.0,4.0,3.0,8.0,2.0,4.0,5.0,4.0,8.0,2.0
9,J,F,15.316961206260652,30.004677029321495,"{'J': 0.7799730028224322, 'F': 0.2200269971775678}","{'J': 0.4454233969652472, 'F': 0.5545766030347529}",5.2,4.8,4.0,6.0,5.0,8.0,3.0,4.0,6.0,4.0,8.0,2.0
10,J,F,17.02465766731338,33.2253690099436,"{'J': 0.7520235467255335, 'F': 0.24797645327446652}","{'J': 0.4494244428116581, 'F': 0.550575557188342}",5.2,3.8,4.0,5.0,6.0,8.0,3.0,2.0,4.0,3.0,8.0,2.0
