round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,0.8329036291042757,0.8073067003132279,"{'J': 0.7185658153241651, 'F': 0.281434184675835}","{'J': 0.29423264907135877, 'F': 0.7057673509286413}",6.4,6.2,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,4.0
2,J,J,2.168289961841306,1.5175547598179826,"{'J': 0.7931076923076923, 'F': 0.20689230769230768}","{'J': 0.5194614443084455, 'F': 0.48053855569155446}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
3,J,F,3.263048316363245,2.2015735379840695,"{'J': 0.7981255395239857, 'F': 0.20187446047601432}","{'J': 0.40724424865394027, 'F': 0.5927557513460597}",6.2,5.6,6.0,7.0,6.0,8.0,4.0,5.0,6.0,5.0,8.0,4.0
4,J,F,4.422112851480552,2.8811584603295612,"{'J': 0.8057128786013297, 'F': 0.19428712139867027}","{'J': 0.43402692778457774, 'F': 0.5659730722154223}",5.2,5.2,4.0,6.0,4.0,8.0,4.0,4.0,6.0,4.0,8.0,4.0
5,J,F,5.531870988262623,3.5524448115344125,"{'J': 0.8080758340514588, 'F': 0.19192416594854117}","{'J': 0.4111600587371512, 'F': 0.5888399412628488}",5.2,5.2,4.0,6.0,4.0,8.0,4.0,4.0,6.0,4.0,8.0,4.0
6,J,F,6.7290095082902255,4.199710028998588,"{'J': 0.8332924134544561, 'F': 0.16670758654554382}","{'J': 0.44164423782725715, 'F': 0.5583557621727429}",6.2,5.2,6.0,7.0,6.0,8.0,4.0,4.0,6.0,4.0,8.0,4.0
7,J,F,7.895581640796028,4.896657457921504,"{'J': 0.7930315298736351, 'F': 0.20696847012636485}","{'J': 0.4417808219178082, 'F': 0.5582191780821918}",6.2,5.8,6.0,7.0,6.0,8.0,4.0,5.0,6.0,5.0,8.0,5.0
8,J,F,8.998001168862476,5.563698536472499,"{'J': 0.8104992027474549, 'F': 0.18950079725254507}","{'J': 0.40719002201027144, 'F': 0.5928099779897286}",5.2,5.2,4.0,6.0,4.0,8.0,4.0,4.0,6.0,4.0,8.0,4.0
9,J,F,10.16862465422355,6.267477260136763,"{'J': 0.7879456082322676, 'F': 0.21205439176773244}","{'J': 0.44547677261613694, 'F': 0.5545232273838631}",5.2,6.4,4.0,6.0,4.0,8.0,4.0,6.0,8.0,6.0,8.0,4.0
10,J,F,11.356939284394057,6.995495693564998,"{'J': 0.7690234039946086, 'F': 0.2309765960053915}","{'J': 0.46112469437652814, 'F': 0.5388753056234719}",6.2,5.8,6.0,7.0,6.0,8.0,4.0,5.0,6.0,5.0,8.0,5.0
