round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,0.8975738015244192,0.8835312431653566,"{'J': 0.6689621249385145, 'F': 0.33103787506148546}","{'J': 0.33805915424101685, 'F': 0.6619408457589832}",7.6,7.0,7.0,8.0,8.0,9.0,6.0,6.0,8.0,8.0,8.0,5.0
2,J,J,2.0821624605242057,1.7381612438131944,"{'J': 0.6261040235525025, 'F': 0.37389597644749756}","{'J': 0.5388753056234719, 'F': 0.46112469437652814}",7.6,7.8,7.0,8.0,8.0,9.0,6.0,7.0,8.0,8.0,9.0,7.0
3,J,F,3.083229085098783,2.7009063288096717,"{'J': 0.5775165319617928, 'F': 0.4224834680382072}","{'J': 0.44164423782725715, 'F': 0.5583557621727429}",7.2,7.2,6.0,8.0,8.0,8.0,6.0,6.0,8.0,8.0,8.0,6.0
4,J,F,4.136443969060301,3.5622344333691105,"{'J': 0.6619164619164619, 'F': 0.3380835380835381}","{'J': 0.43402692778457774, 'F': 0.5659730722154223}",7.2,7.2,6.0,8.0,8.0,8.0,6.0,6.0,8.0,8.0,8.0,6.0
5,J,F,5.144102746269127,4.486772490897616,"{'J': 0.6151582045621781, 'F': 0.38484179543782193}","{'J': 0.42640215527798186, 'F': 0.5735978447220181}",7.6,7.4,6.0,8.0,8.0,9.0,7.0,6.0,8.0,8.0,9.0,6.0
6,J,F,6.0201074962418435,5.5099961404888,"{'J': 0.5813097866077999, 'F': 0.41869021339220014}","{'J': 0.34508076358296624, 'F': 0.6549192364170338}",7.8,7.2,8.0,8.0,8.0,9.0,6.0,6.0,8.0,8.0,8.0,6.0
7,J,F,6.947954923349569,6.544731791498742,"{'J': 0.5467026231919588, 'F': 0.45329737680804116}","{'J': 0.39985326485693323, 'F': 0.6001467351430667}",7.2,6.8,6.0,8.0,8.0,8.0,6.0,5.0,8.0,8.0,9.0,4.0
8,J,F,7.895027743813087,7.514641599638241,"{'J': 0.596319018404908, 'F': 0.403680981595092}","{'J': 0.3922624877571009, 'F': 0.6077375122428991}",7.2,7.4,6.0,8.0,8.0,9.0,5.0,6.0,8.0,8.0,9.0,6.0
9,J,F,8.854069779871496,8.46601376362411,"{'J': 0.6077565046637211, 'F': 0.39224349533627884}","{'J': 0.396078431372549, 'F': 0.6039215686274509}",7.4,7.4,6.0,8.0,8.0,9.0,6.0,6.0,8.0,8.0,9.0,6.0
10,J,F,9.836215111067157,9.395892795562665,"{'J': 0.6187438665358195, 'F': 0.3812561334641806}","{'J': 0.40738928309273303, 'F': 0.592610716907267}",7.4,7.4,6.0,8.0,8.0,9.0,6.0,6.0,8.0,8.0,9.0,6.0
