round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,0.7463797434204086,0.8652898475887454,"{'J': 0.6925898752751284, 'F': 0.3074101247248716}","{'J': 0.2479550726407032, 'F': 0.7520449273592968}",6.0,5.8,6.0,6.0,6.0,8.0,4.0,5.0,6.0,5.0,8.0,5.0
2,J,F,1.8137910065678975,1.7121904041525804,"{'J': 0.672388425698872, 'F': 0.32761157430112803}","{'J': 0.437866927592955, 'F': 0.562133072407045}",5.8,5.8,5.0,6.0,5.0,8.0,5.0,5.0,6.0,5.0,8.0,5.0
3,J,F,2.8574740370695926,2.5221913025065295,"{'J': 0.7057381069151545, 'F': 0.2942618930848455}","{'J': 0.41110295915871853, 'F': 0.5888970408412815}",5.8,5.8,5.0,6.0,5.0,8.0,5.0,5.0,6.0,5.0,8.0,5.0
4,J,F,3.8407600071315295,3.370754669888271,"{'J': 0.6825202255454769, 'F': 0.3174797744545232}","{'J': 0.384841075794621, 'F': 0.615158924205379}",6.4,5.8,6.0,6.0,6.0,8.0,6.0,5.0,6.0,5.0,8.0,5.0
5,J,F,4.928495791918197,4.172589781617528,"{'J': 0.7089973032606031, 'F': 0.29100269673939694}","{'J': 0.43395303326810175, 'F': 0.5660469667318982}",5.8,5.8,5.0,6.0,5.0,8.0,5.0,5.0,6.0,5.0,8.0,5.0
6,J,F,5.9870901033652455,4.936051892301507,"{'J': 0.7401768172888016, 'F': 0.2598231827111984}","{'J': 0.40738928309273303, 'F': 0.592610716907267}",5.6,5.8,5.0,6.0,5.0,8.0,4.0,5.0,6.0,5.0,8.0,5.0
7,J,F,7.12033564948138,5.698059788360484,"{'J': 0.7401420524124418, 'F': 0.25985794758755815}","{'J': 0.44547677261613694, 'F': 0.5545232273838631}",6.0,5.8,6.0,6.0,6.0,8.0,4.0,5.0,6.0,5.0,8.0,5.0
8,J,F,8.296488224386707,6.4625743874075425,"{'J': 0.7370995353387136, 'F': 0.26290046466128636}","{'J': 0.4687194525904203, 'F': 0.5312805474095796}",5.6,5.6,5.0,6.0,5.0,8.0,4.0,5.0,5.0,5.0,8.0,5.0
9,J,F,9.398511278687753,7.263039724645759,"{'J': 0.7090775630046489, 'F': 0.2909224369953511}","{'J': 0.44170129552676607, 'F': 0.5582987044732339}",5.8,5.8,5.0,6.0,5.0,8.0,5.0,5.0,6.0,5.0,8.0,5.0
10,J,F,10.49813109139376,8.056200599786468,"{'J': 0.7154391974553462, 'F': 0.28456080254465377}","{'J': 0.43779027132730386, 'F': 0.5622097286726961}",5.6,5.8,5.0,6.0,5.0,8.0,4.0,5.0,6.0,5.0,8.0,5.0
