round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,5.14712080881074,7.896687674512038,"{'J': 0.8266927401613298, 'F': 0.17330725983867026}","{'J': 0.43389747363257297, 'F': 0.5661025263674271}",6.0,6.0,6.0,5.0,7.0,8.0,4.0,6.0,5.0,7.0,8.0,4.0
2,J,J,11.105824941342966,14.449198875717052,"{'J': 0.5926650366748166, 'F': 0.4073349633251834}","{'J': 0.5078354554358472, 'F': 0.4921645445641528}",6.4,5.8,6.0,7.0,6.0,8.0,5.0,6.0,5.0,6.0,8.0,4.0
3,J,J,17.119866511533015,21.525536610847485,"{'J': 0.6790515766316304, 'F': 0.3209484233683696}","{'J': 0.5272949816401469, 'F': 0.4727050183598531}",5.8,5.8,6.0,5.0,6.0,8.0,4.0,6.0,5.0,6.0,8.0,4.0
4,J,F,22.91814363546503,28.41300560408196,"{'J': 0.6477633830359325, 'F': 0.35223661696406744}","{'J': 0.4921645445641528, 'F': 0.5078354554358472}",6.0,6.0,6.0,5.0,7.0,8.0,4.0,6.0,5.0,7.0,8.0,4.0
5,J,J,28.878715959291032,35.67303818201826,"{'J': 0.7090153921329099, 'F': 0.29098460786709013}","{'J': 0.5233782129742962, 'F': 0.4766217870257038}",6.0,6.0,6.0,5.0,7.0,8.0,4.0,6.0,5.0,7.0,8.0,4.0
6,J,J,34.86421309686349,42.95425442718832,"{'J': 0.7122952823270594, 'F': 0.2877047176729406}","{'J': 0.5271925526702597, 'F': 0.47280744732974034}",6.0,6.0,6.0,5.0,7.0,8.0,4.0,6.0,5.0,7.0,8.0,4.0
7,J,J,40.82681600316888,50.19431845192463,"{'J': 0.7057673509286413, 'F': 0.29423264907135877}","{'J': 0.5232729054385106, 'F': 0.4767270945614895}",6.4,5.8,6.0,7.0,6.0,8.0,5.0,6.0,5.0,6.0,8.0,4.0
8,J,J,46.77729261449392,57.331855682700926,"{'J': 0.6891495601173021, 'F': 0.31085043988269795}","{'J': 0.5195694716242661, 'F': 0.48043052837573386}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
9,J,J,52.8130440217834,64.67403019557378,"{'J': 0.721760391198044, 'F': 0.278239608801956}","{'J': 0.5351285189718482, 'F': 0.4648714810281518}",7.0,5.8,6.0,7.0,8.0,8.0,6.0,6.0,5.0,6.0,8.0,4.0
10,J,J,59.051184873194714,71.98463751521103,"{'J': 0.7154034229828851, 'F': 0.28459657701711494}","{'J': 0.5621939275220372, 'F': 0.43780607247796277}",6.8,5.8,6.0,7.0,8.0,8.0,5.0,6.0,5.0,6.0,8.0,4.0
