round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,5.455683075096976,7.223790863957973,"{'J': 0.7057960381511372, 'F': 0.2942039618488628}","{'J': 0.4532092111709946, 'F': 0.5467907888290053}",5.8,5.2,6.0,5.0,6.0,8.0,4.0,6.0,4.0,5.0,8.0,3.0
2,J,J,11.779745886495938,13.91699367348929,"{'J': 0.6186979931473323, 'F': 0.38130200685266763}","{'J': 0.5659637076998528, 'F': 0.4340362923001471}",5.6,5.6,6.0,4.0,6.0,8.0,4.0,6.0,4.0,6.0,8.0,4.0
3,J,J,18.37596929129567,21.24267792850459,"{'J': 0.7155109041901495, 'F': 0.28448909580985055}","{'J': 0.6113022113022113, 'F': 0.3886977886977887}",5.8,5.8,6.0,4.0,6.0,8.0,5.0,6.0,5.0,6.0,8.0,4.0
4,J,J,24.781657497290833,28.560471374628865,"{'J': 0.7154750244857982, 'F': 0.28452497551420175}","{'J': 0.5851742758959254, 'F': 0.41482572410407464}",5.8,5.6,6.0,5.0,6.0,8.0,4.0,6.0,4.0,6.0,8.0,4.0
5,J,J,31.20698187558927,35.98172855318778,"{'J': 0.7311459353574926, 'F': 0.26885406464250733}","{'J': 0.5888698210345673, 'F': 0.4111301789654327}",6.4,5.6,6.0,7.0,6.0,8.0,5.0,6.0,4.0,6.0,8.0,4.0
6,J,J,37.48633000316899,43.45335939121287,"{'J': 0.7401420524124418, 'F': 0.25985794758755815}","{'J': 0.5698159509202454, 'F': 0.4301840490797546}",5.6,5.6,6.0,4.0,6.0,8.0,4.0,6.0,4.0,6.0,8.0,4.0
7,J,J,43.782958014284574,50.74559470971367,"{'J': 0.7121879588839941, 'F': 0.2878120411160059}","{'J': 0.5699583435432493, 'F': 0.4300416564567508}",6.0,5.8,6.0,4.0,7.0,8.0,5.0,6.0,5.0,6.0,8.0,4.0
8,J,J,50.182356016865384,58.14482823474567,"{'J': 0.7279843444227005, 'F': 0.2720156555772994}","{'J': 0.5851506983582455, 'F': 0.4148493016417545}",5.6,5.6,6.0,4.0,6.0,8.0,4.0,6.0,4.0,6.0,8.0,4.0
9,J,J,56.34580247653228,65.37009067771905,"{'J': 0.7023984336759667, 'F': 0.2976015663240333}","{'J': 0.5507104360607545, 'F': 0.44928956393924546}",5.6,5.6,6.0,4.0,6.0,8.0,4.0,6.0,4.0,6.0,8.0,4.0
10,J,J,62.701355800104885,72.62326954343251,"{'J': 0.7058247674987763, 'F': 0.2941752325012237}","{'J': 0.5775925471929394, 'F': 0.42240745280706055}",5.6,5.8,6.0,4.0,6.0,8.0,4.0,6.0,4.0,6.0,8.0,5.0
