round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,5.171495998997883,6.409177771406415,"{'J': 0.5544699560332194, 'F': 0.44553004396678064}","{'J': 0.37765827426057197, 'F': 0.622341725739428}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
2,F,F,10.89911729960772,11.899851919149711,"{'J': 0.3961895456765999, 'F': 0.6038104543234001}","{'J': 0.4300391389432485, 'F': 0.5699608610567515}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
3,J,F,16.726552397628623,17.97203744762776,"{'J': 0.507696066454923, 'F': 0.49230393354507695}","{'J': 0.4727317192467596, 'F': 0.5272682807532404}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
4,F,F,22.26402649837786,23.66987428775139,"{'J': 0.4264777723497802, 'F': 0.5735222276502199}","{'J': 0.4035688095820093, 'F': 0.5964311904179908}",4.4,4.2,4.0,3.0,4.0,8.0,3.0,4.0,3.0,4.0,8.0,2.0
5,F,F,27.92989885271971,29.66260131638169,"{'J': 0.48839482042511606, 'F': 0.5116051795748839}","{'J': 0.44170129552676607, 'F': 0.5582987044732339}",4.2,4.4,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,3.0
6,J,F,33.83454293069276,35.81268446384825,"{'J': 0.5233325189347666, 'F': 0.4766674810652333}","{'J': 0.48826979472140764, 'F': 0.5117302052785924}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
7,F,F,39.470317764617526,41.583787396351816,"{'J': 0.44553004396678064, 'F': 0.5544699560332194}","{'J': 0.426197458455523, 'F': 0.5738025415444771}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
8,F,F,45.140461216687626,47.46989852340417,"{'J': 0.4687194525904203, 'F': 0.5312805474095796}","{'J': 0.437866927592955, 'F': 0.562133072407045}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
9,F,F,50.911243854319956,53.48636032744319,"{'J': 0.49608993157380255, 'F': 0.5039100684261975}","{'J': 0.46099290780141844, 'F': 0.5390070921985816}",4.4,4.4,4.0,3.0,4.0,8.0,3.0,4.0,3.0,4.0,8.0,3.0
10,F,F,56.718839410921255,59.43104931057671,"{'J': 0.4843597262952102, 'F': 0.5156402737047898}","{'J': 0.46477495107632094, 'F': 0.5352250489236791}",4.4,5.0,4.0,3.0,4.0,8.0,3.0,4.0,5.0,6.0,7.0,3.0
