round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,4.123381778212018,6.429821079628725,"{'J': 0.53125, 'F': 0.46875}","{'J': 0.20175867122618465, 'F': 0.7982413287738154}",4.4,4.2,4.0,3.0,5.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
2,F,F,9.700703381340073,11.928169326364069,"{'J': 0.38852258852258853, 'F': 0.6114774114774115}","{'J': 0.3998044965786901, 'F': 0.6001955034213099}",4.4,4.4,4.0,3.0,4.0,8.0,3.0,4.0,3.0,4.0,8.0,3.0
3,J,F,15.28282233765258,18.08242152577756,"{'J': 0.5157509157509158, 'F': 0.48424908424908425}","{'J': 0.4340175953079179, 'F': 0.5659824046920822}",4.4,5.4,4.0,3.0,5.0,8.0,2.0,6.0,4.0,6.0,8.0,3.0
4,F,F,20.691219150317533,23.887496403904162,"{'J': 0.4416218856863703, 'F': 0.5583781143136297}","{'J': 0.3849535906204201, 'F': 0.6150464093795799}",4.4,5.8,4.0,3.0,5.0,8.0,2.0,6.0,4.0,6.0,8.0,5.0
5,F,F,26.068925326815354,29.853524104956097,"{'J': 0.47275836794527243, 'F': 0.5272416320547276}","{'J': 0.38871243586611287, 'F': 0.6112875641338871}",4.4,5.2,4.0,3.0,5.0,8.0,2.0,6.0,4.0,5.0,8.0,3.0
6,J,F,31.74420546649813,35.99393483031674,"{'J': 0.5157509157509158, 'F': 0.48424908424908425}","{'J': 0.44930368922550695, 'F': 0.550696310774493}",4.4,4.4,4.0,3.0,5.0,8.0,2.0,4.0,3.0,4.0,8.0,3.0
7,F,F,37.11693536824451,41.789615590915865,"{'J': 0.43792766373411535, 'F': 0.5620723362658846}","{'J': 0.37750611246943766, 'F': 0.6224938875305623}",4.4,5.2,4.0,3.0,5.0,8.0,2.0,4.0,5.0,6.0,8.0,3.0
8,F,F,42.441648140460615,47.670587229122475,"{'J': 0.45321280234546785, 'F': 0.5467871976545321}","{'J': 0.37374725006110976, 'F': 0.6262527499388902}",5.2,5.2,4.0,5.0,6.0,8.0,3.0,4.0,5.0,6.0,8.0,3.0
9,F,F,47.978974161420936,53.583838144065574,"{'J': 0.4687194525904203, 'F': 0.5312805474095796}","{'J': 0.41501589630716557, 'F': 0.5849841036928344}",4.4,4.2,4.0,3.0,4.0,8.0,3.0,4.0,3.0,4.0,8.0,2.0
10,F,F,53.45948811075735,59.54878447622541,"{'J': 0.47653958944281527, 'F': 0.5234604105571847}","{'J': 0.4073349633251834, 'F': 0.5926650366748166}",4.4,4.2,4.0,3.0,5.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
