round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,5.574371109646507,6.8092935379593875,"{'J': 0.6334554334554334, 'F': 0.3665445665445665}","{'J': 0.45703794369645045, 'F': 0.5429620563035495}",6.0,6.8,6.0,5.0,7.0,8.0,4.0,6.0,7.0,8.0,8.0,5.0
2,F,F,11.02701903098513,12.473006090429056,"{'J': 0.4149560117302053, 'F': 0.5850439882697948}","{'J': 0.38480392156862747, 'F': 0.6151960784313726}",6.0,6.0,6.0,5.0,7.0,8.0,4.0,6.0,5.0,7.0,8.0,4.0
3,J,F,16.764623044989655,18.538372932607743,"{'J': 0.5039100684261975, 'F': 0.49608993157380255}","{'J': 0.45708680725846, 'F': 0.5429131927415399}",6.0,6.0,6.0,5.0,7.0,8.0,4.0,6.0,5.0,7.0,8.0,4.0
4,F,F,22.26345550779244,24.302228633253712,"{'J': 0.43771372740595993, 'F': 0.5622862725940401}","{'J': 0.39985326485693323, 'F': 0.6001467351430667}",6.0,6.0,6.0,5.0,7.0,8.0,4.0,6.0,5.0,7.0,8.0,4.0
5,F,F,27.957392012561574,30.268651460580514,"{'J': 0.48448570730515517, 'F': 0.5155142926948448}","{'J': 0.44555908979691705, 'F': 0.554440910203083}",6.0,6.0,6.0,5.0,7.0,8.0,4.0,6.0,5.0,7.0,8.0,4.0
6,F,F,33.75198885477597,36.28172249778107,"{'J': 0.49621304666503785, 'F': 0.5037869533349622}","{'J': 0.46500244738130203, 'F': 0.534997552618698}",6.0,6.0,6.0,5.0,7.0,8.0,4.0,6.0,5.0,7.0,8.0,4.0
7,J,F,39.68539160617642,42.54180644596142,"{'J': 0.5428780845345712, 'F': 0.4571219154654288}","{'J': 0.49620934213744194, 'F': 0.5037906578625581}",6.0,6.0,6.0,5.0,7.0,8.0,4.0,6.0,5.0,7.0,8.0,4.0
8,F,F,45.247189979467464,48.291377751280244,"{'J': 0.43792766373411535, 'F': 0.5620723362658846}","{'J': 0.41110295915871853, 'F': 0.5888970408412815}",6.0,6.0,6.0,5.0,7.0,8.0,4.0,6.0,5.0,7.0,8.0,4.0
9,F,F,50.87761275997968,54.16561040989882,"{'J': 0.4649401417053506, 'F': 0.5350598582946494}","{'J': 0.4301101591187271, 'F': 0.5698898408812729}",6.0,6.0,6.0,5.0,7.0,8.0,4.0,6.0,5.0,7.0,8.0,4.0
10,F,F,56.470165337995624,59.946546930638696,"{'J': 0.44547677261613694, 'F': 0.5545232273838631}","{'J': 0.4185647807984325, 'F': 0.5814352192015675}",6.0,6.0,6.0,5.0,7.0,8.0,4.0,6.0,5.0,7.0,8.0,4.0
