round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,-0.18113368294968232,0.17968371500183214,"{'J': 0.9980126109561973, 'F': 0.001987389043802665}","{'J': 0.8176039119804401, 'F': 0.1823960880195599}",7.2,7.2,6.0,8.0,7.0,9.0,6.0,6.0,8.0,7.0,9.0,6.0
2,J,J,-0.6161550298544847,-0.0021524602944285876,"{'J': 0.6655265086733447, 'F': 0.33447349132665527}","{'J': 0.5389339228690739, 'F': 0.46106607713092607}",7.2,7.0,6.0,8.0,7.0,9.0,6.0,6.0,8.0,7.0,8.0,6.0
3,J,F,-1.1370957413383156,-0.291806984008002,"{'J': 0.6039579770339604, 'F': 0.3960420229660396}","{'J': 0.4883148831488315, 'F': 0.5116851168511685}",5.6,6.2,4.0,6.0,7.0,8.0,3.0,6.0,7.0,6.0,8.0,4.0
4,J,J,-1.3900255664443069,-0.28199026555873075,"{'J': 0.8105533162330524, 'F': 0.1894466837669476}","{'J': 0.6791800444554211, 'F': 0.3208199555445789}",7.0,6.4,6.0,7.0,8.0,9.0,5.0,6.0,7.0,6.0,8.0,5.0
5,J,J,-1.690296887051956,-0.379979882876184,"{'J': 0.73100415343269, 'F': 0.26899584656731}","{'J': 0.629863301787592, 'F': 0.37013669821240797}",7.0,6.0,6.0,8.0,7.0,9.0,5.0,4.0,6.0,7.0,8.0,5.0
6,J,J,-2.0337115843091578,-0.5988157750042963,"{'J': 0.6549364613880743, 'F': 0.34506353861192574}","{'J': 0.5926470588235294, 'F': 0.4073529411764706}",5.6,6.0,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,5.0
7,J,J,-2.375183612900093,-0.7752880986078331,"{'J': 0.6790515766316304, 'F': 0.3209484233683696}","{'J': 0.596551724137931, 'F': 0.40344827586206894}",5.8,6.0,4.0,6.0,7.0,8.0,4.0,4.0,6.0,7.0,8.0,5.0
8,J,J,-2.6947148563424537,-0.8940272091790777,"{'J': 0.7154034229828851, 'F': 0.28459657701711494}","{'J': 0.6150073565473271, 'F': 0.38499264345267287}",6.4,6.4,4.0,8.0,6.0,9.0,5.0,4.0,8.0,6.0,9.0,5.0
9,J,J,-3.051317388711271,-1.0427842531288736,"{'J': 0.6927401613297482, 'F': 0.30725983867025175}","{'J': 0.5888174171202375, 'F': 0.4111825828797625}",7.0,6.0,6.0,8.0,7.0,9.0,5.0,4.0,8.0,6.0,8.0,4.0
10,J,J,-3.3282309674056845,-1.0696168412289748,"{'J': 0.7799511002444988, 'F': 0.2200488997555012}","{'J': 0.6549106049473427, 'F': 0.34508939505265734}",6.4,7.2,4.0,8.0,6.0,9.0,5.0,6.0,8.0,7.0,9.0,6.0
