round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,-0.2329925801478357,0.12944493705586985,"{'J': 0.9059557294851412, 'F': 0.09404427051485875}","{'J': 0.7247369708832885, 'F': 0.2752630291167115}",5.4,5.0,4.0,6.0,5.0,8.0,4.0,4.0,6.0,4.0,8.0,3.0
2,J,F,-0.7530849295993907,-0.07157275236239005,"{'J': 0.6477495107632094, 'F': 0.3522504892367906}","{'J': 0.48821218074656186, 'F': 0.5117878192534381}",5.2,5.0,4.0,6.0,5.0,8.0,3.0,4.0,6.0,4.0,8.0,3.0
3,J,J,-1.0811098026271253,-0.016353643049625055,"{'J': 0.817636252296387, 'F': 0.182363747703613}","{'J': 0.6260142611261372, 'F': 0.37398573887386277}",5.2,5.4,4.0,6.0,5.0,8.0,3.0,4.0,6.0,5.0,8.0,4.0
4,J,J,-1.39521169409943,0.09263673723603329,"{'J': 0.8558414378924043, 'F': 0.14415856210759573}","{'J': 0.6442953020134228, 'F': 0.35570469798657717}",5.4,5.4,4.0,6.0,5.0,8.0,4.0,4.0,6.0,5.0,8.0,4.0
5,J,J,-1.7228903409439247,0.23229400893578145,"{'J': 0.870550560413844, 'F': 0.12944943958615593}","{'J': 0.6368826011417225, 'F': 0.3631173988582775}",5.4,5.2,4.0,6.0,5.0,8.0,4.0,4.0,6.0,4.0,8.0,4.0
6,J,J,-2.0880481921873466,0.22565576593613107,"{'J': 0.7718523967144784, 'F': 0.22814760328552164}","{'J': 0.5925925925925926, 'F': 0.4074074074074074}",4.8,5.4,2.0,6.0,4.0,8.0,4.0,4.0,6.0,5.0,8.0,4.0
7,J,J,-2.4847213483439807,0.21047231482176323,"{'J': 0.7606187085686227, 'F': 0.23938129143137737}","{'J': 0.5698738560474895, 'F': 0.43012614395251053}",5.2,5.4,4.0,6.0,5.0,8.0,3.0,4.0,6.0,5.0,8.0,4.0
8,J,J,-2.8558611933540883,0.15530337467167635,"{'J': 0.7431102362204725, 'F': 0.25688976377952755}","{'J': 0.5851247837904621, 'F': 0.41487521620953793}",5.2,5.2,4.0,6.0,5.0,8.0,3.0,4.0,6.0,4.0,8.0,4.0
9,J,J,-3.255365861881141,0.10408893610642359,"{'J': 0.7402852926709297, 'F': 0.2597147073290703}","{'J': 0.5661401776900297, 'F': 0.4338598223099704}",5.4,5.2,4.0,6.0,5.0,8.0,4.0,4.0,6.0,4.0,8.0,4.0
10,J,J,-3.620977637959723,0.1024000255402153,"{'J': 0.7745906684722393, 'F': 0.2254093315277607}","{'J': 0.5926292357160524, 'F': 0.4073707642839476}",5.2,5.2,4.0,6.0,4.0,8.0,4.0,4.0,6.0,4.0,8.0,4.0
