round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,-0.4312903998841345,0.3948951539823175,"{'J': 0.9790376588229898, 'F': 0.02096234117701023}","{'J': 0.5659448818897638, 'F': 0.4340551181102362}",7.0,5.4,6.0,7.0,8.0,8.0,6.0,4.0,6.0,5.0,8.0,4.0
2,J,J,-0.8706173477713282,0.6553676182676876,"{'J': 0.9005030057661637, 'F': 0.09949699423383634}","{'J': 0.5506032996798818, 'F': 0.4493967003201182}",6.0,5.4,4.0,6.0,7.0,8.0,5.0,4.0,6.0,5.0,8.0,4.0
3,J,J,-1.2271032769547796,0.9571141808838155,"{'J': 0.962656618570597, 'F': 0.03734338142940293}","{'J': 0.6335403726708074, 'F': 0.36645962732919257}",7.2,5.4,6.0,8.0,7.0,9.0,6.0,4.0,6.0,5.0,8.0,4.0
4,J,J,-1.6063602259351186,1.2987619864923607,"{'J': 0.9755709543695409, 'F': 0.024429045630459056}","{'J': 0.6151185770750988, 'F': 0.3848814229249012}",6.4,5.4,6.0,7.0,6.0,8.0,5.0,4.0,6.0,5.0,8.0,4.0
5,J,J,-1.9916713712548275,1.660823790780669,"{'J': 0.9850444994953665, 'F': 0.014955500504633453}","{'J': 0.611358024691358, 'F': 0.388641975308642}",6.4,5.4,6.0,7.0,6.0,8.0,5.0,4.0,6.0,5.0,8.0,4.0
6,J,J,-2.3947360908828235,2.0270323065976577,"{'J': 0.9773755656108597, 'F': 0.02262443438914027}","{'J': 0.5927389478883675, 'F': 0.4072610521116325}",7.0,5.4,6.0,8.0,7.0,8.0,6.0,4.0,6.0,5.0,8.0,4.0
7,J,J,-2.817797385020252,2.4132380612626565,"{'J': 0.9783838322071727, 'F': 0.021616167792827223}","{'J': 0.5737503078059591, 'F': 0.42624969219404085}",7.2,5.4,6.0,8.0,7.0,9.0,6.0,4.0,6.0,5.0,8.0,4.0
8,J,J,-3.267611825972017,2.799369691013482,"{'J': 0.9648634598330327, 'F': 0.03513654016696737}","{'J': 0.5468904244817374, 'F': 0.4531095755182626}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
9,J,J,-3.692521303446169,3.1610474814090948,"{'J': 0.9632418204633796, 'F': 0.03675817953662045}","{'J': 0.5699481865284974, 'F': 0.43005181347150256}",6.0,5.4,4.0,6.0,7.0,8.0,5.0,4.0,6.0,5.0,8.0,4.0
10,J,J,-4.145888737140539,3.5327169544036594,"{'J': 0.9553262500382743, 'F': 0.04467374996172571}","{'J': 0.5428077966938071, 'F': 0.4571922033061929}",6.4,5.4,6.0,7.0,6.0,8.0,5.0,4.0,6.0,5.0,8.0,4.0
