round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,-0.5274284755220738,0.5201960413959202,"{'J': 0.9965706264042694, 'F': 0.0034293735957306396}","{'J': 0.47275836794527243, 'F': 0.5272416320547276}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
2,J,J,-0.9948726839487477,0.3377936388286432,"{'J': 0.6619443087445042, 'F': 0.33805569125549584}","{'J': 0.5194234058148057, 'F': 0.4805765941851942}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
3,J,J,-1.4491981320948724,0.15285619164871556,"{'J': 0.6619443087445042, 'F': 0.33805569125549584}","{'J': 0.5272503082614056, 'F': 0.4727496917385943}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
4,J,J,-1.935410119486101,-0.13337110916623907,"{'J': 0.6077186126038104, 'F': 0.39228138739618956}","{'J': 0.5077262693156733, 'F': 0.4922737306843267}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
5,J,F,-2.4495457904260842,-0.4543730323781805,"{'J': 0.5888101636941119, 'F': 0.4111898363058881}","{'J': 0.49224328983009114, 'F': 0.5077567101699089}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
6,J,J,-2.842183529952604,-0.524377142264701,"{'J': 0.7311355311355311, 'F': 0.26886446886446885}","{'J': 0.5698187163155316, 'F': 0.4301812836844684}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
7,J,J,-3.1847672989812343,-0.5442635561998804,"{'J': 0.7690240625381702, 'F': 0.23097593746182973}","{'J': 0.6076753849914447, 'F': 0.39232461500855537}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
8,J,J,-3.630878974350872,-0.5984431479645267,"{'J': 0.73100415343269, 'F': 0.26899584656731}","{'J': 0.5350381116301942, 'F': 0.46496188836980573}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
9,J,J,-4.036202943092781,-0.6535270125207719,"{'J': 0.7371763556424035, 'F': 0.2628236443575965}","{'J': 0.5620563035495716, 'F': 0.4379436964504284}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
10,J,J,-4.455310240938768,-0.6660493290874118,"{'J': 0.7577867350677904, 'F': 0.2422132649322096}","{'J': 0.5544942444281166, 'F': 0.44550575557188343}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
