round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,0.92202638387092,0.827102439295135,"{'J': 0.7023984336759667, 'F': 0.2976015663240333}","{'J': 0.34506353861192574, 'F': 0.6549364613880743}",6.2,6.2,6.0,7.0,6.0,8.0,4.0,6.0,7.0,6.0,8.0,4.0
2,J,F,1.9637914138990553,1.6414523530546865,"{'J': 0.7025177218284038, 'F': 0.29748227817159617}","{'J': 0.4111898363058881, 'F': 0.5888101636941119}",6.4,6.2,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,4.0
3,J,F,3.1278015285752883,2.368486697347578,"{'J': 0.7690991321354358, 'F': 0.23090086786456424}","{'J': 0.4493887530562347, 'F': 0.5506112469437653}",6.2,6.4,6.0,7.0,6.0,8.0,4.0,6.0,7.0,6.0,8.0,5.0
4,J,F,4.277941063258817,3.0915699359152122,"{'J': 0.7718268525311812, 'F': 0.22817314746881878}","{'J': 0.44170129552676607, 'F': 0.5582987044732339}",6.6,5.6,6.0,8.0,7.0,8.0,4.0,4.0,6.0,6.0,8.0,4.0
5,J,F,5.436510321163224,3.8495939930257483,"{'J': 0.7431506849315068, 'F': 0.2568493150684932}","{'J': 0.4571219154654288, 'F': 0.5428780845345712}",6.2,6.2,6.0,7.0,6.0,8.0,4.0,6.0,7.0,6.0,8.0,4.0
6,J,F,6.4995703855495,4.633284835601465,"{'J': 0.7248716067498165, 'F': 0.2751283932501834}","{'J': 0.41481300415546324, 'F': 0.5851869958445368}",6.8,5.6,6.0,7.0,8.0,9.0,4.0,4.0,6.0,6.0,8.0,4.0
7,J,F,7.637893323201643,5.398801324125167,"{'J': 0.7370995353387136, 'F': 0.26290046466128636}","{'J': 0.44930368922550695, 'F': 0.550696310774493}",6.4,6.2,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,4.0
8,J,F,8.688674954297017,6.146060067738308,"{'J': 0.7519569471624267, 'F': 0.24804305283757339}","{'J': 0.3998044965786901, 'F': 0.6001955034213099}",6.2,6.4,6.0,7.0,6.0,8.0,4.0,6.0,7.0,6.0,8.0,5.0
9,J,F,9.842325522924908,6.876280026913741,"{'J': 0.7662385321100917, 'F': 0.23376146788990826}","{'J': 0.44547677261613694, 'F': 0.5545232273838631}",6.4,6.2,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,4.0
10,J,F,11.024565080157265,7.600705937777794,"{'J': 0.7718268525311812, 'F': 0.22817314746881878}","{'J': 0.4570799706529714, 'F': 0.5429200293470287}",6.2,6.2,6.0,7.0,6.0,8.0,4.0,6.0,7.0,6.0,8.0,4.0
