round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,0.9726612034606297,0.82646694103718,"{'J': 0.6991670749632533, 'F': 0.3008329250367467}","{'J': 0.37393005624847153, 'F': 0.6260699437515285}",7.2,6.4,6.0,8.0,8.0,9.0,5.0,6.0,8.0,6.0,8.0,4.0
2,J,F,2.0907529780151943,1.650369519056662,"{'J': 0.6860635696821515, 'F': 0.3139364303178484}","{'J': 0.4610310285853897, 'F': 0.5389689714146103}",6.4,6.4,6.0,8.0,6.0,8.0,4.0,6.0,8.0,6.0,8.0,4.0
3,J,F,3.2540903504778917,2.4219854337043616,"{'J': 0.7310513447432763, 'F': 0.26894865525672373}","{'J': 0.46480938416422285, 'F': 0.5351906158357771}",6.8,6.2,6.0,8.0,8.0,8.0,4.0,5.0,8.0,6.0,8.0,4.0
4,J,F,4.441826347706706,3.1990789016955175,"{'J': 0.7248716067498165, 'F': 0.2751283932501834}","{'J': 0.4804496578690127, 'F': 0.5195503421309873}",6.4,7.4,6.0,8.0,6.0,8.0,4.0,6.0,8.0,8.0,9.0,6.0
5,J,F,5.642540061811076,3.969222558921499,"{'J': 0.7310513447432763, 'F': 0.26894865525672373}","{'J': 0.48423368369591785, 'F': 0.5157663163040821}",6.4,6.4,6.0,8.0,6.0,8.0,4.0,6.0,8.0,6.0,8.0,4.0
6,J,F,6.759127786453308,4.7575594763440945,"{'J': 0.7185130838835901, 'F': 0.28148691611640986}","{'J': 0.4456123197262283, 'F': 0.5543876802737717}",6.8,7.0,5.0,8.0,8.0,9.0,4.0,5.0,8.0,8.0,9.0,5.0
7,J,F,7.968674647016519,5.517956355941151,"{'J': 0.7402152641878669, 'F': 0.25978473581213307}","{'J': 0.4843597262952102, 'F': 0.5156402737047898}",6.8,6.8,6.0,8.0,8.0,8.0,4.0,5.0,8.0,8.0,8.0,5.0
8,J,J,9.262832305456733,6.26344446565654,"{'J': 0.7548923679060665, 'F': 0.24510763209393346}","{'J': 0.5194424064563463, 'F': 0.4805575935436537}",6.4,7.2,6.0,8.0,6.0,8.0,4.0,6.0,8.0,8.0,8.0,6.0
9,J,J,10.482630119668299,7.056315445100976,"{'J': 0.7057673509286413, 'F': 0.29423264907135877}","{'J': 0.507696066454923, 'F': 0.49230393354507695}",6.4,7.4,6.0,8.0,6.0,8.0,4.0,6.0,8.0,8.0,9.0,6.0
10,J,F,11.6081430771475,7.885954289575375,"{'J': 0.6792176039119805, 'F': 0.32078239608801956}","{'J': 0.4687194525904203, 'F': 0.5312805474095796}",7.2,7.4,6.0,8.0,8.0,8.0,6.0,6.0,8.0,8.0,9.0,6.0
