round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,0.8480867224816757,1.0135750408583988,"{'J': 0.5964826575476306, 'F': 0.4035173424523693}","{'J': 0.32077318326400783, 'F': 0.6792268167359922}",6.0,6.0,4.0,6.0,8.0,8.0,4.0,4.0,6.0,8.0,8.0,4.0
2,J,F,1.892126848237558,1.848352647327073,"{'J': 0.6860493525531395, 'F': 0.3139506474468605}","{'J': 0.41858190709046456, 'F': 0.5814180929095355}",6.0,4.4,4.0,6.0,8.0,8.0,4.0,3.0,4.0,4.0,8.0,3.0
3,J,F,2.990807667453929,2.664144473328549,"{'J': 0.6959921798631477, 'F': 0.3040078201368524}","{'J': 0.4454523167443001, 'F': 0.5545476832556999}",6.0,4.4,4.0,6.0,8.0,8.0,4.0,3.0,4.0,4.0,8.0,3.0
4,J,F,4.163587579829622,3.44202936025554,"{'J': 0.7248716067498165, 'F': 0.2751283932501834}","{'J': 0.47257590597453475, 'F': 0.5274240940254652}",6.0,5.6,4.0,6.0,8.0,8.0,4.0,4.0,6.0,6.0,8.0,4.0
5,J,F,5.294177373684859,4.257327141551549,"{'J': 0.6927401613297482, 'F': 0.30725983867025175}","{'J': 0.4649058449498655, 'F': 0.5350941550501345}",6.0,4.4,4.0,6.0,8.0,8.0,4.0,3.0,4.0,4.0,8.0,3.0
6,J,F,6.442900988694067,5.057066094940534,"{'J': 0.7057960381511372, 'F': 0.2942039618488628}","{'J': 0.4686962926589737, 'F': 0.5313037073410263}",6.0,6.0,4.0,6.0,8.0,8.0,4.0,4.0,6.0,8.0,8.0,4.0
7,J,J,7.718197541024202,5.805164551314035,"{'J': 0.7519941097067124, 'F': 0.2480058902932875}","{'J': 0.5116049382716049, 'F': 0.4883950617283951}",5.6,5.6,4.0,6.0,6.0,8.0,4.0,4.0,6.0,6.0,8.0,4.0
8,J,F,8.84579516794798,6.606983645449673,"{'J': 0.7057673509286413, 'F': 0.29423264907135877}","{'J': 0.4571219154654288, 'F': 0.5428780845345712}",5.6,6.0,4.0,6.0,6.0,8.0,4.0,4.0,6.0,8.0,8.0,4.0
9,J,F,10.03482463593329,7.3904520390798,"{'J': 0.7185130838835901, 'F': 0.28148691611640986}","{'J': 0.48426745329400195, 'F': 0.515732546705998}",6.0,6.0,4.0,6.0,8.0,8.0,4.0,4.0,6.0,8.0,8.0,4.0
10,J,F,11.15862205766846,8.178216904665971,"{'J': 0.7185892725936811, 'F': 0.2814107274063189}","{'J': 0.44942700548081715, 'F': 0.5505729945191828}",5.2,5.6,4.0,6.0,6.0,8.0,2.0,4.0,6.0,6.0,8.0,4.0
