round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,0.7073708312562925,0.9804327090666611,"{'J': 0.640743458058205, 'F': 0.35925654194179507}","{'J': 0.22272560303661076, 'F': 0.7772743969633893}",5.6,5.6,4.0,6.0,6.0,8.0,4.0,4.0,6.0,6.0,8.0,4.0
2,J,F,1.7050335258398102,1.790244725580349,"{'J': 0.7090464547677262, 'F': 0.29095354523227385}","{'J': 0.38487888426718864, 'F': 0.6151211157328114}",5.6,3.8,4.0,6.0,7.0,8.0,3.0,2.0,4.0,3.0,8.0,2.0
3,J,F,2.752277719043361,2.562193347525489,"{'J': 0.7341648324773783, 'F': 0.26583516752262165}","{'J': 0.4034829531518273, 'F': 0.5965170468481726}",5.6,5.6,4.0,6.0,6.0,8.0,4.0,4.0,6.0,6.0,8.0,4.0
4,J,F,3.787892044639215,3.3601548613854013,"{'J': 0.7154034229828851, 'F': 0.28459657701711494}","{'J': 0.4034229828850856, 'F': 0.5965770171149144}",5.2,5.6,4.0,6.0,5.0,8.0,3.0,4.0,6.0,6.0,8.0,4.0
5,J,F,4.796013733683222,4.16010985400134,"{'J': 0.7154391974553462, 'F': 0.28456080254465377}","{'J': 0.3886441507586882, 'F': 0.6113558492413118}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,6.0,8.0,4.0
6,J,F,5.85430779250647,4.939941336448625,"{'J': 0.7279843444227005, 'F': 0.2720156555772994}","{'J': 0.41124694376528115, 'F': 0.5887530562347189}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,6.0,8.0,4.0
7,J,F,6.931864695155037,5.72303652226949,"{'J': 0.7247369708832885, 'F': 0.2752630291167115}","{'J': 0.42249388753056233, 'F': 0.5775061124694376}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,6.0,8.0,4.0
8,J,F,8.01583683413946,6.493951397570328,"{'J': 0.7340347443112307, 'F': 0.2659652556887693}","{'J': 0.42249388753056233, 'F': 0.5775061124694376}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,6.0,8.0,4.0
9,J,F,9.048048773384558,7.249552662044531,"{'J': 0.7460861056751468, 'F': 0.25391389432485323}","{'J': 0.39221923171030093, 'F': 0.6077807682896991}",5.2,5.0,4.0,6.0,5.0,8.0,3.0,4.0,6.0,5.0,8.0,2.0
10,J,F,10.102697145821695,8.004976913239112,"{'J': 0.7460861056751468, 'F': 0.25391389432485323}","{'J': 0.40352595494613125, 'F': 0.5964740450538688}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,6.0,8.0,4.0
