round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,1.3807920462536973,3.3707102862940674,"{'J': 0.743038593063019, 'F': 0.25696140693698094}","{'J': 0.34505494505494505, 'F': 0.654945054945055}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
2,J,F,2.7057940205683266,6.438932392541265,"{'J': 0.6332763254336672, 'F': 0.36672367456633276}","{'J': 0.2846322990471537, 'F': 0.7153677009528463}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
3,J,F,4.003449155586078,9.863389384387748,"{'J': 0.7461519667725385, 'F': 0.2538480332274615}","{'J': 0.3207915954067921, 'F': 0.679208404593208}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
4,J,F,5.349532971936915,13.102653352290773,"{'J': 0.6927401613297482, 'F': 0.30725983867025175}","{'J': 0.3141041310193107, 'F': 0.6858958689806893}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
5,J,F,6.6983675687824515,16.360069609832145,"{'J': 0.6992426093330075, 'F': 0.3007573906669924}","{'J': 0.31752627719384013, 'F': 0.6824737228061598}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
6,J,F,8.073574601555904,19.594177194987545,"{'J': 0.6959921798631477, 'F': 0.3040078201368524}","{'J': 0.3242120693867579, 'F': 0.6757879306132422}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
7,J,F,9.459619588486808,22.72017317347906,"{'J': 0.6619408457589832, 'F': 0.33805915424101685}","{'J': 0.3139506474468605, 'F': 0.6860493525531395}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
8,J,F,10.8077990972158,25.875946124890515,"{'J': 0.6655265086733447, 'F': 0.33447349132665527}","{'J': 0.3040078201368524, 'F': 0.6959921798631477}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
9,J,F,12.173748085363794,29.033228465098222,"{'J': 0.6689486552567238, 'F': 0.3310513447432763}","{'J': 0.3106819848447812, 'F': 0.6893180151552187}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
10,J,F,13.613444361955725,32.24393956696793,"{'J': 0.6992665036674817, 'F': 0.30073349633251834}","{'J': 0.34506353861192574, 'F': 0.6549364613880743}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
