round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,0.06287072680552833,4.913683396170462,"{'J': 0.9865689865689866, 'F': 0.013431013431013432}","{'J': 0.016406452695999878, 'F': 0.9835935473040002}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
2,F,F,2.0425735745496136,7.220967025103575,"{'J': 0.48034188034188036, 'F': 0.5196581196581197}","{'J': 0.41482572410407464, 'F': 0.5851742758959254}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
3,J,J,4.321789744916009,9.836294206831248,"{'J': 0.6370297997068881, 'F': 0.3629702002931119}","{'J': 0.5698075974346325, 'F': 0.43019240256536756}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
4,J,F,6.453421631060573,12.181954817006165,"{'J': 0.5155142926948448, 'F': 0.48448570730515517}","{'J': 0.4727085478887745, 'F': 0.5272914521112255}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
5,J,F,8.504566541500013,14.641688210366452,"{'J': 0.5427454811919883, 'F': 0.4572545188080117}","{'J': 0.461027784607819, 'F': 0.538972215392181}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
6,J,F,10.56073050844374,17.009454016900285,"{'J': 0.5118437118437118, 'F': 0.48815628815628814}","{'J': 0.44952334392569054, 'F': 0.5504766560743095}",5.6,6.0,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,5.0
7,F,F,12.736791582845912,19.166632542415567,"{'J': 0.4572545188080117, 'F': 0.5427454811919883}","{'J': 0.4610310285853897, 'F': 0.5389689714146103}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
8,J,F,14.837460936451299,21.637787103076157,"{'J': 0.5544699560332194, 'F': 0.44553004396678064}","{'J': 0.4803729146221786, 'F': 0.5196270853778214}",5.6,6.0,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,5.0
9,J,J,17.053774342447568,24.06771319414351,"{'J': 0.5583781143136297, 'F': 0.4416218856863703}","{'J': 0.5156555772994129, 'F': 0.4843444227005871}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
10,J,F,19.14961947700238,26.418280309226756,"{'J': 0.5118437118437118, 'F': 0.48815628815628814}","{'J': 0.4608993157380254, 'F': 0.5391006842619745}",5.6,6.0,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,5.0
