round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,0.19886058022215092,4.726554486006568,"{'J': 0.9566305508927209, 'F': 0.04336944910727911}","{'J': 0.05109176973583753, 'F': 0.9489082302641625}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
2,F,F,2.231776325739223,7.06959059507068,"{'J': 0.5, 'F': 0.5}","{'J': 0.437975927290592, 'F': 0.562024072709408}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
3,J,J,4.489550932711559,9.666109098920707,"{'J': 0.6261294261294261, 'F': 0.3738705738705739}","{'J': 0.5583806467538879, 'F': 0.44161935324611207}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
4,J,F,6.601999763831716,12.1100412984696,"{'J': 0.5467871976545321, 'F': 0.45321280234546785}","{'J': 0.48049052396878483, 'F': 0.5195094760312151}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
5,J,F,8.606605839693952,14.602279178189564,"{'J': 0.5467871976545321, 'F': 0.45321280234546785}","{'J': 0.44926083688298674, 'F': 0.5507391631170133}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
6,J,F,10.747882757933453,16.978130766073434,"{'J': 0.5274725274725275, 'F': 0.4725274725274725}","{'J': 0.4805575935436537, 'F': 0.5194424064563463}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
7,F,F,12.892731424290123,19.18227946999752,"{'J': 0.46884925482531153, 'F': 0.5311507451746885}","{'J': 0.45698924731182794, 'F': 0.543010752688172}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
8,J,F,14.963319092613318,21.699899593471095,"{'J': 0.5659824046920822, 'F': 0.4340175953079179}","{'J': 0.47657591366200636, 'F': 0.5234240863379936}",6.0,5.6,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,3.0
9,J,J,17.15624106196661,24.107785702871837,"{'J': 0.5467871976545321, 'F': 0.45321280234546785}","{'J': 0.5037943696450429, 'F': 0.4962056303549572}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
10,J,F,19.209773806869215,26.453462110141185,"{'J': 0.5039100684261975, 'F': 0.49608993157380255}","{'J': 0.4454813359528487, 'F': 0.5545186640471512}",5.6,6.0,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,5.0
