round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,1.718670444920592,3.468126381154159,"{'J': 0.8459657701711492, 'F': 0.15403422982885084}","{'J': 0.49607458292443574, 'F': 0.5039254170755643}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
2,J,F,3.5115891736678995,6.169038364889537,"{'J': 0.5851506983582455, 'F': 0.4148493016417545}","{'J': 0.4035520473606315, 'F': 0.5964479526393686}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
3,J,F,5.202108496701753,9.08116494519897,"{'J': 0.640529282038716, 'F': 0.359470717961284}","{'J': 0.3962078305836001, 'F': 0.6037921694163999}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
4,J,F,6.921893925798182,11.781765809073143,"{'J': 0.5736661771904062, 'F': 0.42633382280959375}","{'J': 0.37750309023485784, 'F': 0.6224969097651422}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
5,J,F,8.744423646133505,14.297212980198916,"{'J': 0.5272682807532404, 'F': 0.4727317192467596}","{'J': 0.3886847905951506, 'F': 0.6113152094048494}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
6,J,F,10.599952733239547,16.810122321459406,"{'J': 0.5312805474095796, 'F': 0.4687194525904203}","{'J': 0.3998044965786901, 'F': 0.6001955034213099}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
7,F,F,12.4321206926469,19.215458653497844,"{'J': 0.49217221135029354, 'F': 0.5078277886497065}","{'J': 0.37753853682407634, 'F': 0.6224614631759237}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
8,J,F,14.378529740117672,21.87751998557691,"{'J': 0.5964311904179908, 'F': 0.4035688095820093}","{'J': 0.45330073349633254, 'F': 0.5466992665036675}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
9,J,F,16.11237631144,24.650260702281887,"{'J': 0.6001467351430667, 'F': 0.39985326485693323}","{'J': 0.3923679060665362, 'F': 0.6076320939334638}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
10,J,F,17.83769080633792,27.336827514318387,"{'J': 0.5698214722426022, 'F': 0.4301785277573979}","{'J': 0.37757100881488737, 'F': 0.6224289911851126}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
