round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,1.4337502596643605,2.200629685061892,"{'J': 0.9450032099293816, 'F': 0.054996790070618445}","{'J': 0.689376734796871, 'F': 0.31062326520312894}",7.2,5.0,6.0,7.0,8.0,9.0,6.0,5.0,5.0,5.0,5.0,5.0
2,J,J,2.7311891142928237,4.292047479016957,"{'J': 0.8267581475128645, 'F': 0.1732418524871355}","{'J': 0.5620985010706638, 'F': 0.43790149892933616}",7.2,5.0,6.0,7.0,8.0,9.0,6.0,5.0,5.0,5.0,5.0,5.0
3,J,F,3.8414845159563575,6.37364146115975,"{'J': 0.7578277886497065, 'F': 0.24217221135029354}","{'J': 0.4340615951566202, 'F': 0.5659384048433799}",7.0,5.0,6.0,7.0,8.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0
4,J,F,5.071214403520954,8.170224658277647,"{'J': 0.6076320939334638, 'F': 0.3923679060665362}","{'J': 0.41868099074903015, 'F': 0.5813190092509699}",7.0,5.0,6.0,7.0,8.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0
5,J,F,6.419550293233223,9.77543967130594,"{'J': 0.519588638589618, 'F': 0.480411361410382}","{'J': 0.4339622641509434, 'F': 0.5660377358490566}",5.6,5.0,4.0,6.0,7.0,8.0,3.0,5.0,5.0,5.0,5.0,5.0
6,F,F,7.673160549401333,11.282473544934632,"{'J': 0.42255933447516514, 'F': 0.5774406655248349}","{'J': 0.33808479532163743, 'F': 0.6619152046783626}",7.0,7.0,6.0,7.0,8.0,9.0,5.0,6.0,7.0,8.0,9.0,5.0
7,J,J,9.340784590308525,12.814785784836065,"{'J': 0.5774161735700197, 'F': 0.42258382642998027}","{'J': 0.6225201072386058, 'F': 0.3774798927613941}",7.0,7.0,6.0,7.0,8.0,9.0,5.0,6.0,7.0,8.0,9.0,5.0
8,J,J,10.765461730192039,14.74343809485487,"{'J': 0.7606605866403746, 'F': 0.23933941335962533}","{'J': 0.592668863261944, 'F': 0.407331136738056}",7.0,7.0,6.0,7.0,8.0,9.0,5.0,6.0,7.0,8.0,9.0,5.0
9,J,J,12.347282130067423,16.501422243811525,"{'J': 0.6992628992628993, 'F': 0.30073710073710075}","{'J': 0.6405416495691424, 'F': 0.3594583504308576}",7.0,7.0,6.0,7.0,8.0,9.0,5.0,6.0,7.0,8.0,9.0,5.0
10,J,J,13.673784093691634,18.43009672783793,"{'J': 0.7279503105590062, 'F': 0.2720496894409938}","{'J': 0.5272261370916079, 'F': 0.4727738629083921}",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
