round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,1.79287424136046,2.0804296044905133,"{'J': 0.9845778167804953, 'F': 0.01542218321950475}","{'J': 0.8887260290704776, 'F': 0.11127397092952242}",6.0,6.8,4.0,6.0,7.0,8.0,5.0,6.0,7.0,8.0,8.0,5.0
2,J,J,3.0906926021764054,4.124910876958918,"{'J': 0.795593635250918, 'F': 0.204406364749082}","{'J': 0.5467059980334317, 'F': 0.4532940019665683}",6.0,6.8,4.0,6.0,7.0,8.0,5.0,6.0,7.0,8.0,8.0,5.0
3,J,F,4.307059414625019,6.040554723154566,"{'J': 0.6825515016133036, 'F': 0.3174484983866965}","{'J': 0.4494591570309586, 'F': 0.5505408429690414}",5.6,6.0,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,5.0
4,J,F,5.291976577195109,7.8683455916127345,"{'J': 0.5468329664954756, 'F': 0.4531670335045243}","{'J': 0.26587506453278265, 'F': 0.7341249354672174}",5.6,6.0,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,5.0
5,J,F,6.473783137853272,9.626372127112424,"{'J': 0.5659532105525137, 'F': 0.4340467894474863}","{'J': 0.3738798856053384, 'F': 0.6261201143946615}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
6,F,F,7.678290241271598,11.129394957312808,"{'J': 0.4035175879396985, 'F': 0.5964824120603015}","{'J': 0.30401234567901236, 'F': 0.6959876543209876}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
7,J,J,9.151314378386491,12.73023537721098,"{'J': 0.5582349923037455, 'F': 0.4417650076962545}","{'J': 0.5156295647093193, 'F': 0.4843704352906807}",5.6,6.0,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,5.0
8,J,J,10.54035817457714,14.650354956144422,"{'J': 0.7430943180191785, 'F': 0.25690568198082153}","{'J': 0.5660690571049137, 'F': 0.4339309428950863}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
9,J,J,11.872582304113847,16.497995347171745,"{'J': 0.6758349705304518, 'F': 0.3241650294695481}","{'J': 0.5040295500335796, 'F': 0.4959704499664204}",5.6,6.0,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,5.0
10,J,F,13.216976844687316,18.2974275019415,"{'J': 0.6477529500376601, 'F': 0.35224704996233996}","{'J': 0.49607374530556503, 'F': 0.503926254694435}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
