round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,1.2613921057665343,2.232237836482611,"{'J': 0.9086225929105851, 'F': 0.09137740708941494}","{'J': 0.5850073493385596, 'F': 0.4149926506614405}",7.0,6.4,6.0,7.0,8.0,9.0,5.0,6.0,7.0,6.0,8.0,5.0
2,J,J,2.5812861471072592,4.3934865348428795,"{'J': 0.8807971460204207, 'F': 0.11920285397957929}","{'J': 0.6003455936805727, 'F': 0.3996544063194273}",7.0,6.4,6.0,7.0,8.0,9.0,5.0,6.0,7.0,6.0,8.0,5.0
3,J,J,3.89964596103668,6.431580387817586,"{'J': 0.7981825066262779, 'F': 0.20181749337372207}","{'J': 0.5582711602778493, 'F': 0.44172883972215077}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
4,J,J,5.292336635377589,8.45816024603232,"{'J': 0.8152834635901253, 'F': 0.1847165364098747}","{'J': 0.6039870689655172, 'F': 0.39601293103448276}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
5,J,J,6.692394271973525,10.44779950859285,"{'J': 0.7931120539056651, 'F': 0.20688794609433492}","{'J': 0.5965848452508005, 'F': 0.4034151547491996}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
6,J,J,8.042951115926956,12.547456038914486,"{'J': 0.849956634865568, 'F': 0.15004336513443192}","{'J': 0.6002567394094993, 'F': 0.39974326059050064}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
7,J,J,9.386568876182283,14.638333725951002,"{'J': 0.8417910447761194, 'F': 0.1582089552238806}","{'J': 0.5927044025157233, 'F': 0.40729559748427674}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
8,J,J,10.929583226896936,16.61016074681423,"{'J': 0.828889464147036, 'F': 0.171110535852964}","{'J': 0.6859519074308443, 'F': 0.31404809256915567}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
9,J,J,12.319138436705137,18.620041152885904,"{'J': 0.8031053406505153, 'F': 0.19689465934948466}","{'J': 0.5963302752293578, 'F': 0.4036697247706422}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
10,J,J,13.775556791729155,20.596532506078972,"{'J': 0.8031336871367197, 'F': 0.19686631286328027}","{'J': 0.6297760210803689, 'F': 0.3702239789196311}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
