round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,1.4835554830627962,2.1111095178636523,"{'J': 0.9019248395967002, 'F': 0.09807516040329972}","{'J': 0.6927401613297482, 'F': 0.30725983867025175}",3.4,5.4,2.0,4.0,2.0,6.0,3.0,4.0,6.0,5.0,8.0,4.0
2,J,J,2.842763108970372,4.0327342061383655,"{'J': 0.7341523341523342, 'F': 0.26584766584766584}","{'J': 0.5466799800299551, 'F': 0.45332001997004495}",3.4,5.2,2.0,3.0,2.0,8.0,2.0,4.0,6.0,4.0,8.0,4.0
3,J,F,4.112458256331614,5.911370329442299,"{'J': 0.6756557979897033, 'F': 0.3243442020102966}","{'J': 0.47267547267547266, 'F': 0.5273245273245273}",3.8,5.2,2.0,4.0,3.0,8.0,2.0,4.0,6.0,5.0,8.0,3.0
4,J,F,5.341900925288424,7.69708930807544,"{'J': 0.600293542074364, 'F': 0.399706457925636}","{'J': 0.4148681055155875, 'F': 0.5851318944844125}",3.8,5.2,2.0,4.0,3.0,8.0,2.0,4.0,6.0,5.0,8.0,3.0
5,J,F,6.756741562738624,9.367408033175042,"{'J': 0.5851593625498008, 'F': 0.4148406374501992}","{'J': 0.5, 'F': 0.5}",3.4,5.2,2.0,4.0,2.0,6.0,3.0,4.0,6.0,5.0,8.0,3.0
6,F,F,8.02129634654271,10.938267127428352,"{'J': 0.46875765743690273, 'F': 0.5312423425630973}","{'J': 0.36665622062049513, 'F': 0.6333437793795048}",2.4,5.2,2.0,3.0,2.0,4.0,1.0,4.0,6.0,5.0,8.0,3.0
7,J,F,9.439689762157212,12.543292860565984,"{'J': 0.5428149606299213, 'F': 0.45718503937007876}","{'J': 0.4806041881222108, 'F': 0.5193958118777893}",2.4,5.2,2.0,3.0,2.0,4.0,1.0,4.0,6.0,5.0,8.0,3.0
8,J,F,10.669141445265579,14.306299606708802,"{'J': 0.585155058464667, 'F': 0.41484494153533297}","{'J': 0.40730337078651685, 'F': 0.5926966292134831}",3.8,5.2,2.0,4.0,3.0,8.0,2.0,4.0,6.0,5.0,8.0,3.0
9,J,J,12.218220199255457,16.008803620228495,"{'J': 0.6513622603430878, 'F': 0.3486377396569122}","{'J': 0.6002205071664829, 'F': 0.3997794928335171}",3.4,5.2,2.0,4.0,3.0,6.0,2.0,4.0,6.0,5.0,8.0,3.0
10,J,F,13.51580889411404,17.87866598921711,"{'J': 0.6791044776119403, 'F': 0.3208955223880597}","{'J': 0.48834658623526184, 'F': 0.5116534137647382}",2.6,5.2,2.0,3.0,2.0,4.0,2.0,4.0,6.0,5.0,8.0,3.0
