round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,5.034143528133496,7.96962202795928,"{'J': 0.8418479589342459, 'F': 0.1581520410657541}","{'J': 0.42249388753056233, 'F': 0.5775061124694376}",7.0,5.0,6.0,7.0,8.0,8.0,6.0,6.0,4.0,5.0,7.0,3.0
2,J,J,10.985066881707624,15.735887220435725,"{'J': 0.790515766316304, 'F': 0.20948423368369593}","{'J': 0.5311812179016875, 'F': 0.46881878209831257}",7.0,6.0,6.0,7.0,8.0,8.0,6.0,6.0,4.0,7.0,8.0,5.0
3,J,J,17.544298102431615,24.45844221550865,"{'J': 0.9241295051924252, 'F': 0.07587049480757484}","{'J': 0.6150832517140059, 'F': 0.38491674828599415}",7.0,6.0,6.0,7.0,8.0,8.0,6.0,6.0,5.0,7.0,8.0,4.0
4,J,J,24.07468852864722,33.1217676875504,"{'J': 0.9161014359914451, 'F': 0.08389856400855485}","{'J': 0.6113964294448521, 'F': 0.38860357055514794}",7.0,5.8,6.0,7.0,8.0,8.0,6.0,6.0,5.0,6.0,8.0,4.0
5,J,J,30.60277196976612,41.83148295504327,"{'J': 0.9230581189268472, 'F': 0.07694188107315285}","{'J': 0.6113964294448521, 'F': 0.38860357055514794}",7.0,6.0,6.0,7.0,8.0,8.0,6.0,6.0,5.0,7.0,8.0,4.0
6,J,J,36.877309304423335,50.45754571733065,"{'J': 0.9172877214416616, 'F': 0.08271227855833842}","{'J': 0.5813555174944948, 'F': 0.41864448250550523}",7.0,6.0,6.0,7.0,8.0,8.0,6.0,6.0,4.0,7.0,8.0,5.0
7,J,J,43.534017275617494,59.12650032199079,"{'J': 0.9136571952337306, 'F': 0.08634280476626947}","{'J': 0.6261933904528764, 'F': 0.37380660954712364}",7.0,5.6,6.0,7.0,8.0,8.0,6.0,6.0,4.0,6.0,8.0,4.0
8,J,J,49.79657378130411,67.48934919314044,"{'J': 0.8774824320195539, 'F': 0.12251756798044608}","{'J': 0.5774406655248349, 'F': 0.42255933447516514}",7.0,5.6,6.0,7.0,8.0,8.0,6.0,6.0,4.0,6.0,8.0,4.0
9,J,J,55.995212647391746,75.85300868617868,"{'J': 0.8791101332355458, 'F': 0.12088986676445422}","{'J': 0.5698214722426022, 'F': 0.4301785277573979}",7.0,6.0,6.0,7.0,8.0,8.0,6.0,6.0,5.0,7.0,8.0,4.0
10,J,J,62.3246718646655,84.18067501174075,"{'J': 0.87058535989246, 'F': 0.12941464010754003}","{'J': 0.5851272015655578, 'F': 0.41487279843444225}",7.0,5.8,6.0,7.0,8.0,8.0,6.0,6.0,5.0,6.0,8.0,4.0
