round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,4.115750915750915,6.583755375059723,"{'J': 0.5699633699633699, 'F': 0.43003663003663006}","{'J': 0.21739130434782608, 'F': 0.782608695652174}",4.4,4.2,4.0,3.0,5.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
2,F,F,9.05647175339277,12.725062579669572,"{'J': 0.49230393354507695, 'F': 0.507696066454923}","{'J': 0.3207915954067921, 'F': 0.679208404593208}",4.4,4.2,4.0,3.0,5.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
3,J,F,14.29160310485844,19.641356892288428,"{'J': 0.6513559736134864, 'F': 0.34864402638651354}","{'J': 0.4111898363058881, 'F': 0.5888101636941119}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
4,J,F,18.92820263717828,26.301103884460105,"{'J': 0.5964311904179908, 'F': 0.4035688095820093}","{'J': 0.3074101247248716, 'F': 0.6925898752751284}",4.4,4.2,4.0,3.0,5.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
5,J,F,23.542502379172603,32.78681974114115,"{'J': 0.5582987044732339, 'F': 0.44170129552676607}","{'J': 0.29095354523227385, 'F': 0.7090464547677262}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
6,J,F,28.264742553191187,39.20851555778349,"{'J': 0.5467871976545321, 'F': 0.45321280234546785}","{'J': 0.3040078201368524, 'F': 0.6959921798631477}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
7,J,F,32.9081169431983,45.67449937155227,"{'J': 0.554605423894454, 'F': 0.44539457610554606}","{'J': 0.29423264907135877, 'F': 0.7057673509286413}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
8,J,F,37.722201498666784,51.97791671787269,"{'J': 0.5234604105571847, 'F': 0.47653958944281527}","{'J': 0.31069858329262334, 'F': 0.6893014167073767}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
9,J,F,42.4924083153022,58.25230371577268,"{'J': 0.5156402737047898, 'F': 0.4843597262952102}","{'J': 0.3007573906669924, 'F': 0.6992426093330075}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
10,J,F,47.21839122608674,64.7091303475525,"{'J': 0.5545232273838631, 'F': 0.44547677261613694}","{'J': 0.30725983867025175, 'F': 0.6927401613297482}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
