round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,5.822084494228692,7.604503326320577,"{'J': 0.7662591687041564, 'F': 0.23374083129584353}","{'J': 0.5116279069767442, 'F': 0.4883720930232558}",7.0,7.0,7.0,6.0,8.0,8.0,6.0,7.0,6.0,8.0,8.0,6.0
2,J,F,11.307902948958276,14.577541520385466,"{'J': 0.6619339045287638, 'F': 0.3380660954712362}","{'J': 0.44947394176657696, 'F': 0.550526058233423}",7.0,7.0,6.0,7.0,8.0,8.0,6.0,7.0,6.0,8.0,8.0,6.0
3,J,J,17.2960264846922,22.532760080077882,"{'J': 0.8199092803726861, 'F': 0.18009071962731396}","{'J': 0.5388957055214724, 'F': 0.46110429447852763}",7.2,7.0,7.0,6.0,8.0,9.0,6.0,7.0,6.0,8.0,8.0,6.0
4,J,J,24.031736141695077,30.6366393589676,"{'J': 0.8289748311847759, 'F': 0.17102516881522406}","{'J': 0.6335220280580851, 'F': 0.36647797194191484}",7.0,7.0,8.0,6.0,7.0,9.0,5.0,7.0,6.0,8.0,8.0,6.0
5,J,J,30.365795133718116,38.489502829049805,"{'J': 0.7981393071367364, 'F': 0.20186069286326355}","{'J': 0.5811672388425699, 'F': 0.4188327611574301}",7.0,7.2,6.0,7.0,8.0,8.0,6.0,7.0,6.0,8.0,8.0,7.0
6,J,J,36.56070606574458,46.24570428460087,"{'J': 0.78531211750306, 'F': 0.21468788249694}","{'J': 0.5622706141424028, 'F': 0.43772938585759724}",7.6,7.0,8.0,7.0,8.0,9.0,6.0,6.0,7.0,8.0,8.0,6.0
7,J,J,43.43755599388839,54.426634363523945,"{'J': 0.8376193975018369, 'F': 0.1623806024981631}","{'J': 0.6513222331047992, 'F': 0.3486777668952008}",7.0,7.0,6.0,7.0,8.0,8.0,6.0,6.0,7.0,8.0,8.0,6.0
8,J,J,50.20710066054207,62.2894470840332,"{'J': 0.7931456548347613, 'F': 0.20685434516523868}","{'J': 0.6369645042839658, 'F': 0.3630354957160343}",7.2,7.0,7.0,6.0,8.0,8.0,7.0,6.0,7.0,8.0,8.0,6.0
9,J,J,56.73646372619293,69.8348994203753,"{'J': 0.7490215264187867, 'F': 0.25097847358121333}","{'J': 0.6038659163200392, 'F': 0.39613408367996084}",7.0,7.0,8.0,6.0,7.0,9.0,5.0,7.0,6.0,8.0,8.0,6.0
10,J,J,63.48356917533201,77.51265481422523,"{'J': 0.7663322730609249, 'F': 0.23366772693907512}","{'J': 0.6333822809593734, 'F': 0.3666177190406265}",7.0,7.0,6.0,7.0,8.0,8.0,6.0,6.0,7.0,8.0,8.0,6.0
