round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,4.839418034143309,6.957366752092026,"{'J': 0.6583638583638584, 'F': 0.34163614163614164}","{'J': 0.3557997557997558, 'F': 0.6442002442002442}",4.4,4.4,4.0,3.0,5.0,8.0,2.0,4.0,3.0,5.0,8.0,2.0
2,F,F,10.226752050090678,12.768140766534419,"{'J': 0.44175824175824174, 'F': 0.5582417582417583}","{'J': 0.38126681340180973, 'F': 0.6187331865981903}",4.4,4.2,4.0,3.0,5.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
3,J,F,16.040541749426964,19.286363246752497,"{'J': 0.5851037851037851, 'F': 0.4148962148962149}","{'J': 0.4844705306921008, 'F': 0.5155294693078992}",4.4,4.2,4.0,3.0,5.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
4,F,F,21.503517019827733,25.314454029117826,"{'J': 0.48815628815628814, 'F': 0.5118437118437118}","{'J': 0.40742550073277967, 'F': 0.5925744992672203}",4.4,4.2,4.0,3.0,5.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
5,J,F,26.98796094980318,31.669940679345693,"{'J': 0.550696310774493, 'F': 0.44930368922550695}","{'J': 0.42626163645271925, 'F': 0.5737383635472807}",4.4,4.2,4.0,3.0,5.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
6,F,F,32.21554812294812,37.66589289351942,"{'J': 0.47275836794527243, 'F': 0.5272416320547276}","{'J': 0.3629919335125886, 'F': 0.6370080664874114}",4.4,4.2,4.0,3.0,5.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
7,F,F,37.58236816732945,43.7316996748741,"{'J': 0.4921798631476051, 'F': 0.5078201368523949}","{'J': 0.39232461500855537, 'F': 0.6076753849914447}",4.4,4.2,4.0,3.0,5.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
8,J,F,43.00830273684956,49.88760522623409,"{'J': 0.5116165321594522, 'F': 0.4883834678405478}","{'J': 0.4073349633251834, 'F': 0.5926650366748166}",4.4,4.2,4.0,3.0,5.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
9,F,F,48.33318513116222,55.76853888080065,"{'J': 0.45321280234546785, 'F': 0.5467871976545321}","{'J': 0.37377690802348335, 'F': 0.6262230919765166}",4.4,4.2,4.0,3.0,5.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
10,F,F,53.83009752991181,61.75115858470539,"{'J': 0.4805765941851942, 'F': 0.5194234058148057}","{'J': 0.4111898363058881, 'F': 0.5888101636941119}",4.4,4.2,4.0,3.0,5.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
