round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,0.7990528792770615,1.1883735389364305,"{'J': 0.507764357899926, 'F': 0.4922356421000739}","{'J': 0.2975753122703894, 'F': 0.7024246877296105}",7.0,6.8,6.0,8.0,7.0,9.0,5.0,6.0,8.0,7.0,8.0,5.0
2,J,J,2.254453523171482,1.895663302962195,"{'J': 0.8080362611784883, 'F': 0.1919637388215117}","{'J': 0.5660191787558397, 'F': 0.4339808212441603}",7.0,7.0,6.0,8.0,7.0,8.0,6.0,6.0,8.0,7.0,8.0,6.0
3,J,F,3.5665160961304836,2.527439413918867,"{'J': 0.8596620132255695, 'F': 0.14033798677443057}","{'J': 0.4804812177755954, 'F': 0.5195187822244046}",6.8,7.2,6.0,8.0,7.0,8.0,5.0,6.0,8.0,7.0,9.0,6.0
4,J,F,4.749787720801548,3.1816777902445024,"{'J': 0.8266895621243714, 'F': 0.1733104378756286}","{'J': 0.4378270620483429, 'F': 0.5621729379516571}",7.0,7.4,6.0,8.0,7.0,9.0,5.0,6.0,8.0,8.0,9.0,6.0
5,J,F,5.910359663884469,3.9567963034298375,"{'J': 0.7279862644101055, 'F': 0.27201373558989456}","{'J': 0.46474045053868757, 'F': 0.5352595494613125}",7.2,7.2,6.0,8.0,7.0,9.0,6.0,6.0,8.0,7.0,9.0,6.0
6,J,F,6.923890343126736,4.805045143541106,"{'J': 0.6791063098453228, 'F': 0.32089369015467717}","{'J': 0.40353460972017674, 'F': 0.5964653902798233}",6.8,7.2,6.0,8.0,7.0,8.0,5.0,6.0,8.0,7.0,9.0,6.0
7,J,F,7.881372387398981,5.677226963001504,"{'J': 0.668792934249264, 'F': 0.331207065750736}","{'J': 0.37385717815665925, 'F': 0.6261428218433407}",7.0,7.0,6.0,8.0,7.0,9.0,5.0,6.0,8.0,7.0,8.0,6.0
8,J,F,8.962561847111509,6.5290196953050295,"{'J': 0.6653591566560432, 'F': 0.33464084334395683}","{'J': 0.44933920704845814, 'F': 0.5506607929515418}",6.6,7.2,6.0,8.0,7.0,8.0,4.0,6.0,8.0,7.0,9.0,6.0
9,J,F,9.99064533832183,7.395709482087144,"{'J': 0.6619269428781565, 'F': 0.3380730571218436}","{'J': 0.4187699093359471, 'F': 0.581230090664053}",7.0,7.0,6.0,8.0,7.0,9.0,5.0,6.0,8.0,7.0,8.0,6.0
10,J,F,10.919466454436622,8.268081528241236,"{'J': 0.6723842195540308, 'F': 0.3276157804459691}","{'J': 0.3558403154263184, 'F': 0.6441596845736817}",6.6,7.0,6.0,8.0,7.0,8.0,4.0,6.0,8.0,7.0,9.0,5.0
