round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,1.0327704289295943,0.7895728474873629,"{'J': 0.7217455258641824, 'F': 0.2782544741358176}","{'J': 0.39985326485693323, 'F': 0.6001467351430667}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
2,J,J,2.5364963522475064,1.5308045958542187,"{'J': 0.7662385321100917, 'F': 0.23376146788990826}","{'J': 0.6150085553654363, 'F': 0.3849914446345637}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
3,J,J,4.049722705284879,2.2042275974685928,"{'J': 0.8539931406173444, 'F': 0.14600685938265556}","{'J': 0.5659085350941551, 'F': 0.43409146490584494}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
4,J,J,5.430553962386634,2.915667894083032,"{'J': 0.7956883880450759, 'F': 0.20431161195492406}","{'J': 0.5390070921985816, 'F': 0.46099290780141844}",7.0,6.4,6.0,8.0,7.0,8.0,6.0,6.0,7.0,6.0,8.0,5.0
5,J,J,6.764355132586381,3.6489839996702003,"{'J': 0.7690613144046017, 'F': 0.23093868559539835}","{'J': 0.5311812179016875, 'F': 0.46881878209831257}",6.4,6.6,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,6.0
6,J,F,7.971762146952603,4.403273736109105,"{'J': 0.7460200832721039, 'F': 0.25397991672789616}","{'J': 0.48053855569155446, 'F': 0.5194614443084455}",6.4,6.6,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,6.0
7,J,J,9.399796203980403,5.131645250415541,"{'J': 0.7800097991180793, 'F': 0.21999020088192062}","{'J': 0.5698214722426022, 'F': 0.4301785277573979}",7.0,6.4,6.0,8.0,7.0,8.0,6.0,6.0,7.0,6.0,8.0,5.0
8,J,J,10.77187562432156,5.84235278942915,"{'J': 0.7956883880450759, 'F': 0.20431161195492406}","{'J': 0.534997552618698, 'F': 0.46500244738130203}",7.0,6.4,6.0,8.0,7.0,8.0,6.0,6.0,7.0,6.0,8.0,5.0
9,J,J,12.144454623875742,6.553099637028985,"{'J': 0.7956910270534949, 'F': 0.20430897294650507}","{'J': 0.5352250489236791, 'F': 0.46477495107632094}",6.4,7.2,6.0,7.0,6.0,8.0,5.0,6.0,8.0,7.0,9.0,6.0
10,J,J,13.485607644788715,7.258637512564463,"{'J': 0.7982381010644806, 'F': 0.20176189893551938}","{'J': 0.5195694716242661, 'F': 0.48043052837573386}",6.4,6.6,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,6.0
