round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,0.9182653356780739,0.816974079609301,"{'J': 0.7089973032606031, 'F': 0.29100269673939694}","{'J': 0.3416483247737833, 'F': 0.6583516752262166}",5.4,5.6,4.0,6.0,6.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
2,J,J,2.194145313140738,1.565022407678685,"{'J': 0.7520489296636086, 'F': 0.24795107033639144}","{'J': 0.5118668950330315, 'F': 0.48813310496696843}",5.6,5.2,4.0,6.0,6.0,8.0,4.0,4.0,6.0,4.0,8.0,4.0
3,J,F,3.500337468621418,2.238188985677546,"{'J': 0.8244648318042813, 'F': 0.17553516819571865}","{'J': 0.49204795693662834, 'F': 0.5079520430633717}",6.0,5.6,4.0,6.0,8.0,8.0,4.0,4.0,6.0,6.0,8.0,4.0
4,J,F,4.789645451725328,2.8706262587594122,"{'J': 0.8559187171012363, 'F': 0.14408128289876362}","{'J': 0.47251663790978554, 'F': 0.5274833620902144}",5.6,6.8,4.0,6.0,6.0,8.0,4.0,6.0,7.0,8.0,8.0,5.0
5,J,F,6.019350212813355,3.5664781853295953,"{'J': 0.7981381675649192, 'F': 0.20186183243508085}","{'J': 0.46878824969400246, 'F': 0.5312117503059975}",5.8,5.6,4.0,6.0,7.0,8.0,4.0,4.0,6.0,6.0,8.0,4.0
6,J,F,7.274653038390062,4.293895823195129,"{'J': 0.7718868617607445, 'F': 0.22811313823925555}","{'J': 0.4920557320948423, 'F': 0.5079442679051577}",5.8,5.6,4.0,6.0,8.0,8.0,3.0,4.0,6.0,6.0,8.0,4.0
7,J,F,8.492230227403695,5.026067674000862,"{'J': 0.7662910338069574, 'F': 0.23370896619304263}","{'J': 0.4764116352969934, 'F': 0.5235883647030066}",6.0,5.6,4.0,6.0,8.0,8.0,4.0,4.0,6.0,6.0,8.0,4.0
8,J,F,9.691635701111672,5.760945959599436,"{'J': 0.7634448119563886, 'F': 0.23655518804361142}","{'J': 0.46881878209831257, 'F': 0.5311812179016875}",5.6,5.6,4.0,6.0,6.0,8.0,4.0,4.0,6.0,6.0,8.0,4.0
9,J,F,10.843136812320175,6.494514448125524,"{'J': 0.7634895387250703, 'F': 0.23651046127492964}","{'J': 0.44547677261613694, 'F': 0.5545232273838631}",5.6,5.6,4.0,6.0,6.0,8.0,4.0,4.0,6.0,6.0,8.0,4.0
10,J,F,11.939649473446192,7.241869272614553,"{'J': 0.7520195838433292, 'F': 0.24798041615667074}","{'J': 0.42255933447516514, 'F': 0.5774406655248349}",5.6,5.6,4.0,6.0,6.0,8.0,4.0,4.0,6.0,6.0,8.0,4.0
