round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,0.7552822683647775,1.0399956209174177,"{'J': 0.6039119804400978, 'F': 0.3960880195599022}","{'J': 0.2537313432835821, 'F': 0.746268656716418}",5.4,5.4,4.0,6.0,6.0,8.0,3.0,4.0,6.0,6.0,8.0,3.0
2,J,F,1.8373643222716098,1.8987615025646485,"{'J': 0.6583516752262166, 'F': 0.3416483247737833}","{'J': 0.45330641090358403, 'F': 0.546693589096416}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
3,J,F,3.0369434528095134,2.6783288831241823,"{'J': 0.721760391198044, 'F': 0.278239608801956}","{'J': 0.4882454837911408, 'F': 0.5117545162088591}",5.6,6.4,4.0,6.0,6.0,8.0,4.0,6.0,7.0,6.0,8.0,5.0
4,J,F,4.08324330165309,3.496275527220213,"{'J': 0.6993143976493633, 'F': 0.3006856023506366}","{'J': 0.41486220472440943, 'F': 0.5851377952755905}",5.8,6.4,4.0,6.0,7.0,8.0,4.0,6.0,7.0,6.0,8.0,5.0
5,J,F,5.108404292721556,4.30382602525988,"{'J': 0.708904109589041, 'F': 0.2910958904109589}","{'J': 0.3999011369253584, 'F': 0.6000988630746417}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,6.0,8.0,4.0
6,J,F,6.100896302495965,5.109659441384915,"{'J': 0.7121545610173636, 'F': 0.2878454389826363}","{'J': 0.38117473580732364, 'F': 0.6188252641926764}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,6.0,8.0,4.0
7,J,F,6.980762697415125,5.929980581836702,"{'J': 0.7090464547677262, 'F': 0.29095354523227385}","{'J': 0.3207261724659607, 'F': 0.6792738275340393}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,6.0,8.0,4.0
8,J,F,7.990682486741307,6.725238729743252,"{'J': 0.7186888454011742, 'F': 0.28131115459882583}","{'J': 0.388641975308642, 'F': 0.611358024691358}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,6.0,8.0,4.0
9,J,F,8.92033645873627,7.571762001110611,"{'J': 0.6893346379647749, 'F': 0.31066536203522505}","{'J': 0.35223071234902636, 'F': 0.6477692876509736}",5.4,5.6,4.0,6.0,6.0,8.0,3.0,4.0,6.0,6.0,8.0,4.0
10,J,F,9.787000427856722,8.472947204824397,"{'J': 0.6619373776908023, 'F': 0.33806262230919765}","{'J': 0.3208020050125313, 'F': 0.6791979949874687}",5.4,5.4,4.0,6.0,6.0,8.0,3.0,4.0,6.0,6.0,8.0,3.0
