round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,0.8338101052637634,0.9888614187716304,"{'J': 0.6150832517140059, 'F': 0.38491674828599415}","{'J': 0.3073910915320607, 'F': 0.6926089084679393}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
2,J,F,1.950064630551493,1.7548044933938671,"{'J': 0.7372280615986312, 'F': 0.26277193840136887}","{'J': 0.43792766373411535, 'F': 0.5620723362658846}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
3,J,F,3.20953482799226,2.424804865087008,"{'J': 0.8221053918571952, 'F': 0.17789460814280475}","{'J': 0.4726295210166178, 'F': 0.5273704789833822}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
4,J,F,4.264475493042082,3.143881357080816,"{'J': 0.7718440669681046, 'F': 0.22815593303189538}","{'J': 0.3960880195599022, 'F': 0.6039119804400978}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
5,J,F,5.2600020134322305,3.8776711538392794,"{'J': 0.7606701724348783, 'F': 0.2393298275651217}","{'J': 0.37019818938096405, 'F': 0.629801810619036}",6.4,5.4,6.0,7.0,6.0,8.0,5.0,4.0,6.0,5.0,8.0,4.0
6,J,F,6.262586321860652,4.6556191459775285,"{'J': 0.7310513447432763, 'F': 0.26894865525672373}","{'J': 0.38126681340180973, 'F': 0.6187331865981903}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
7,J,F,7.441312715829563,5.373329790733182,"{'J': 0.7772071411102959, 'F': 0.22279285888970407}","{'J': 0.45330073349633254, 'F': 0.5466992665036675}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
8,J,F,8.59300036444886,6.106875537577182,"{'J': 0.7635118610907312, 'F': 0.23648813890926876}","{'J': 0.44555908979691705, 'F': 0.554440910203083}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
9,J,F,9.673849767230323,6.854290998793008,"{'J': 0.7519275486476563, 'F': 0.24807245135234365}","{'J': 0.4147894221351616, 'F': 0.5852105778648384}",6.4,6.2,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,4.0
10,J,F,10.842767605314931,7.608746700592327,"{'J': 0.7461444308445533, 'F': 0.25385556915544677}","{'J': 0.461086637298091, 'F': 0.5389133627019089}",6.2,6.2,6.0,7.0,6.0,8.0,4.0,6.0,7.0,6.0,8.0,4.0
