round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,1.9234135938310883,3.555922383794078,"{'J': 0.9304597350265584, 'F': 0.0695402649734416}","{'J': 0.6039579770339604, 'F': 0.3960420229660396}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
2,J,J,4.168625369402556,6.449242243370965,"{'J': 0.7372030369826108, 'F': 0.2627969630173892}","{'J': 0.6075814201815269, 'F': 0.39241857981847306}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
3,J,J,6.319126828375648,9.005258030062468,"{'J': 0.5927192768140728, 'F': 0.4072807231859272}","{'J': 0.5116164112703905, 'F': 0.48838358872960946}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
4,J,F,8.348187009516202,11.722252427532759,"{'J': 0.629801810619036, 'F': 0.37019818938096405}","{'J': 0.4922149673530889, 'F': 0.5077850326469111}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
5,J,J,10.523838777954637,14.245205489670933,"{'J': 0.5850439882697948, 'F': 0.4149560117302053}","{'J': 0.5155837295298468, 'F': 0.4844162704701532}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
6,J,J,12.772271903708372,16.816480645962546,"{'J': 0.6151211157328114, 'F': 0.38487888426718864}","{'J': 0.550552709625236, 'F': 0.4494472903747641}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
7,J,J,15.054605166949962,19.38130498562238,"{'J': 0.6187331865981903, 'F': 0.38126681340180973}","{'J': 0.5622349713145423, 'F': 0.43776502868545775}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
8,J,J,17.317489556730163,21.87417412381687,"{'J': 0.5888399412628488, 'F': 0.4111600587371512}","{'J': 0.54284299157999, 'F': 0.4571570084200099}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
9,J,J,19.502900680612008,24.35017767751544,"{'J': 0.5698214722426022, 'F': 0.4301785277573979}","{'J': 0.5117029862792575, 'F': 0.4882970137207425}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
10,J,J,21.84844169054731,26.86535613573535,"{'J': 0.6114649681528662, 'F': 0.3885350318471338}","{'J': 0.577537478495945, 'F': 0.42246252150405506}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
