round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,2.1845086663099145,3.4455952401231906,"{'J': 0.954653937947494, 'F': 0.045346062052505964}","{'J': 0.7024366231848388, 'F': 0.2975633768151612}",7.2,7.0,6.0,8.0,7.0,8.0,7.0,6.0,8.0,7.0,8.0,6.0
2,J,J,4.280068933486163,6.792284510272177,"{'J': 0.887191177376625, 'F': 0.11280882262337502}","{'J': 0.6369653767820774, 'F': 0.3630346232179226}",7.0,7.0,6.0,8.0,7.0,8.0,6.0,6.0,8.0,7.0,8.0,6.0
3,J,J,6.245610793679419,10.013690142953246,"{'J': 0.8056484578223708, 'F': 0.19435154217762912}","{'J': 0.5544757033248082, 'F': 0.44552429667519183}",7.0,7.0,6.0,8.0,7.0,8.0,6.0,6.0,8.0,7.0,8.0,6.0
4,J,J,8.123174623689538,13.265146799427816,"{'J': 0.7981243830207305, 'F': 0.2018756169792695}","{'J': 0.5233458177278402, 'F': 0.4766541822721598}",7.0,7.0,6.0,8.0,7.0,8.0,6.0,6.0,8.0,7.0,8.0,6.0
5,J,J,10.145173069349633,16.42271906564935,"{'J': 0.7931246163290362, 'F': 0.20687538367096378}","{'J': 0.5660098522167488, 'F': 0.43399014778325123}",7.6,7.0,6.0,8.0,8.0,9.0,7.0,6.0,8.0,7.0,8.0,6.0
6,J,F,12.096284180460746,19.370126473056757,"{'J': 0.6992592592592592, 'F': 0.30074074074074075}","{'J': 0.5, 'F': 0.5}",7.6,6.4,6.0,8.0,8.0,9.0,7.0,6.0,7.0,6.0,8.0,5.0
7,J,J,14.278672130187914,22.31955161006071,"{'J': 0.7460552268244576, 'F': 0.2539447731755424}","{'J': 0.5926477893691009, 'F': 0.40735221063089916}",7.6,7.0,6.0,8.0,8.0,9.0,7.0,6.0,8.0,7.0,8.0,6.0
8,J,J,16.50730323117834,25.26654212126423,"{'J': 0.7549212598425197, 'F': 0.24507874015748032}","{'J': 0.6112493777999004, 'F': 0.38875062220009954}",7.0,7.0,6.0,8.0,7.0,8.0,6.0,6.0,8.0,7.0,8.0,6.0
9,J,J,18.789526107943548,28.101101503050412,"{'J': 0.7217712177121771, 'F': 0.2782287822878229}","{'J': 0.6113039167079821, 'F': 0.3886960832920178}",7.0,7.0,6.0,8.0,7.0,8.0,6.0,6.0,8.0,7.0,8.0,6.0
10,J,J,20.94862116689067,31.100268013668924,"{'J': 0.7606442751904108, 'F': 0.23935572480958922}","{'J': 0.5926299848561333, 'F': 0.4073700151438667}",7.0,7.0,6.0,8.0,7.0,8.0,6.0,6.0,8.0,7.0,8.0,6.0
