round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,1.4182614008826784,3.7530560218299716,"{'J': 0.8856269113149847, 'F': 0.11437308868501529}","{'J': 0.4186679871255261, 'F': 0.5813320128744739}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
2,J,J,3.4259121730499924,6.662066632381497,"{'J': 0.6958240672102792, 'F': 0.30417593278972077}","{'J': 0.5155520995334371, 'F': 0.484447900466563}",6.8,6.0,6.0,7.0,8.0,8.0,5.0,6.0,5.0,7.0,8.0,4.0
3,J,J,5.716578100086648,9.459928061543144,"{'J': 0.7091087169441724, 'F': 0.2908912830558276}","{'J': 0.6076696165191741, 'F': 0.39233038348082594}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
4,J,J,7.788885731119384,12.24425007128478,"{'J': 0.6619408457589832, 'F': 0.33805915424101685}","{'J': 0.5195379700172033, 'F': 0.48046202998279675}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,6.0,5.0,7.0,8.0,4.0
5,J,J,9.939811580843687,15.097228662112109,"{'J': 0.7024630541871921, 'F': 0.2975369458128079}","{'J': 0.5620525059665871, 'F': 0.4379474940334129}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,6.0,5.0,7.0,8.0,4.0
6,J,J,12.028019345919045,17.844709002272825,"{'J': 0.6513222331047992, 'F': 0.3486777668952008}","{'J': 0.519467718087728, 'F': 0.48053228191227204}",6.0,7.0,4.0,6.0,7.0,8.0,5.0,6.0,7.0,8.0,8.0,6.0
7,J,F,14.022123452158478,20.66792834238356,"{'J': 0.6619269428781565, 'F': 0.3380730571218436}","{'J': 0.4961038961038961, 'F': 0.5038961038961038}",5.6,6.0,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,5.0
8,J,J,16.21685912292136,23.6109356571721,"{'J': 0.7461368653421634, 'F': 0.25386313465783666}","{'J': 0.5964825365370324, 'F': 0.4035174634629676}",6.8,6.0,6.0,7.0,8.0,8.0,5.0,6.0,5.0,7.0,8.0,4.0
9,J,J,18.334541574853873,26.57987022919741,"{'J': 0.7401768172888016, 'F': 0.2598231827111984}","{'J': 0.5699263932702419, 'F': 0.43007360672975814}",5.8,6.0,4.0,6.0,7.0,8.0,4.0,4.0,6.0,7.0,8.0,5.0
10,J,J,20.505862972617727,29.430974025143588,"{'J': 0.7057668711656442, 'F': 0.2942331288343558}","{'J': 0.56981039152918, 'F': 0.43018960847082}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
