round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,2.8170416999558467,3.0641212273518468,"{'J': 0.9679054569884264, 'F': 0.03209454301157358}","{'J': 0.9184895515092264, 'F': 0.08151044849077356}",5.4,5.4,4.0,6.0,5.0,8.0,4.0,4.0,6.0,5.0,8.0,4.0
2,J,J,5.25818864355209,6.055159185140251,"{'J': 0.8222331047992164, 'F': 0.17776689520078354}","{'J': 0.7122549019607843, 'F': 0.28774509803921566}",5.4,5.4,4.0,6.0,5.0,8.0,4.0,4.0,6.0,5.0,8.0,4.0
3,J,J,7.647818570484742,9.031158225347589,"{'J': 0.803240456609795, 'F': 0.196759543390205}","{'J': 0.6859666339548577, 'F': 0.3140333660451423}",5.4,5.4,4.0,6.0,5.0,8.0,4.0,4.0,6.0,5.0,8.0,4.0
4,J,J,10.060875716793973,12.115475316108228,"{'J': 0.8559166155732679, 'F': 0.14408338442673208}","{'J': 0.7216646266829866, 'F': 0.27833537331701347}",6.0,5.6,4.0,6.0,7.0,8.0,5.0,4.0,6.0,5.0,8.0,5.0
5,J,J,12.52926415667653,15.12110264220318,"{'J': 0.8354771530074727, 'F': 0.16452284699252726}","{'J': 0.7280293757649938, 'F': 0.2719706242350061}",6.0,5.4,4.0,6.0,7.0,8.0,5.0,4.0,6.0,5.0,8.0,4.0
6,J,J,14.978732190706989,18.039684962496626,"{'J': 0.7931372549019607, 'F': 0.2068627450980392}","{'J': 0.6993143976493633, 'F': 0.3006856023506366}",3.8,5.4,2.0,4.0,3.0,8.0,2.0,4.0,6.0,5.0,8.0,4.0
7,J,J,17.27557362389316,21.09108042984741,"{'J': 0.8128447113616865, 'F': 0.18715528863831352}","{'J': 0.6619339045287638, 'F': 0.3380660954712362}",5.4,5.4,4.0,6.0,5.0,8.0,4.0,4.0,6.0,5.0,8.0,4.0
8,J,J,19.680286253581638,24.052547881465195,"{'J': 0.8006856023506367, 'F': 0.19931439764936337}","{'J': 0.6893346379647749, 'F': 0.31066536203522505}",5.4,5.6,4.0,6.0,5.0,8.0,4.0,4.0,6.0,5.0,8.0,5.0
9,J,J,22.106571860479757,27.03029755522743,"{'J': 0.8128368446839784, 'F': 0.18716315531602157}","{'J': 0.7025440313111546, 'F': 0.2974559686888454}",5.4,6.0,4.0,6.0,5.0,8.0,4.0,4.0,6.0,6.0,8.0,6.0
10,J,J,24.473740360518704,30.094598291749765,"{'J': 0.8354616895874263, 'F': 0.16453831041257366}","{'J': 0.6960352422907489, 'F': 0.3039647577092511}",3.8,5.6,2.0,4.0,3.0,8.0,2.0,4.0,6.0,6.0,8.0,4.0
