round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,2.7393160861291164,3.0724993973747727,"{'J': 0.9457790818509689, 'F': 0.054220918149031114}","{'J': 0.8791424196018377, 'F': 0.12085758039816233}",5.6,5.6,4.0,6.0,6.0,8.0,4.0,4.0,6.0,6.0,8.0,4.0
2,J,J,5.109409104683123,5.891470749849997,"{'J': 0.7340347443112307, 'F': 0.2659652556887693}","{'J': 0.6442590775269872, 'F': 0.35574092247301276}",5.6,3.6,4.0,6.0,6.0,8.0,4.0,2.0,4.0,2.0,8.0,2.0
3,J,J,7.4925572186416165,8.802551890645576,"{'J': 0.7745436605821411, 'F': 0.2254563394178589}","{'J': 0.6689570552147239, 'F': 0.33104294478527607}",3.8,3.6,2.0,4.0,3.0,8.0,2.0,2.0,4.0,2.0,8.0,2.0
4,J,J,9.936459376417249,11.686677993917073,"{'J': 0.7772604753736829, 'F': 0.22273952462631708}","{'J': 0.6892156862745098, 'F': 0.3107843137254902}",3.6,3.6,2.0,4.0,2.0,8.0,2.0,2.0,4.0,2.0,8.0,2.0
5,J,J,12.277219842089137,14.665790723400221,"{'J': 0.7930315298736351, 'F': 0.20696847012636485}","{'J': 0.6653610771113831, 'F': 0.3346389228886169}",3.8,3.6,2.0,4.0,3.0,8.0,2.0,2.0,4.0,2.0,8.0,2.0
6,J,J,14.509278851729452,17.625316585595655,"{'J': 0.7606508508259844, 'F': 0.23934914917401565}","{'J': 0.6151574803149606, 'F': 0.38484251968503935}",3.8,3.6,2.0,4.0,3.0,8.0,2.0,2.0,4.0,2.0,8.0,2.0
7,J,J,16.727109214119267,20.72154459734884,"{'J': 0.8128, 'F': 0.1872}","{'J': 0.6371204701273262, 'F': 0.36287952987267386}",3.8,4.4,2.0,4.0,3.0,8.0,2.0,2.0,6.0,4.0,8.0,2.0
8,J,J,19.02048459514309,23.626319549926553,"{'J': 0.7520275251904645, 'F': 0.24797247480953552}","{'J': 0.6297476108796863, 'F': 0.37025238912031366}",3.8,4.0,2.0,4.0,3.0,8.0,2.0,2.0,6.0,2.0,8.0,2.0
9,J,J,21.169766961471744,26.418301525890897,"{'J': 0.6791154791154791, 'F': 0.3208845208845209}","{'J': 0.550575557188342, 'F': 0.4494244428116581}",3.8,4.0,2.0,4.0,3.0,8.0,2.0,2.0,6.0,2.0,8.0,2.0
10,J,J,23.403962366114815,29.390912773661753,"{'J': 0.766345916604984, 'F': 0.23365408339501603}","{'J': 0.6186627479794269, 'F': 0.3813372520205731}",5.4,5.6,4.0,6.0,5.0,8.0,4.0,4.0,6.0,6.0,8.0,4.0
