round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,1.9899235615336583,3.5640374677098534,"{'J': 0.9518634962302738, 'F': 0.0481365037697262}","{'J': 0.6370407149950348, 'F': 0.36295928500496527}",7.0,7.0,6.0,7.0,8.0,8.0,6.0,6.0,7.0,8.0,8.0,6.0
2,J,J,3.912667671464302,6.668649936393038,"{'J': 0.7519941097067124, 'F': 0.2480058902932875}","{'J': 0.5156204379562044, 'F': 0.4843795620437956}",7.0,7.0,6.0,7.0,8.0,8.0,6.0,6.0,7.0,8.0,8.0,6.0
3,J,F,5.861284836297187,9.598854285855342,"{'J': 0.6924963217263365, 'F': 0.30750367827366354}","{'J': 0.49617888480045286, 'F': 0.5038211151995471}",6.6,6.8,6.0,7.0,8.0,8.0,4.0,6.0,7.0,8.0,8.0,5.0
4,J,J,8.057457851761285,12.264055157133376,"{'J': 0.640529282038716, 'F': 0.359470717961284}","{'J': 0.5467237108759289, 'F': 0.45327628912407114}",6.8,6.8,6.0,7.0,8.0,8.0,5.0,6.0,7.0,8.0,8.0,5.0
5,J,J,10.180850336412405,15.114056736262008,"{'J': 0.6959724950884086, 'F': 0.30402750491159136}","{'J': 0.5506506761929063, 'F': 0.44934932380709364}",6.8,7.0,6.0,7.0,8.0,8.0,5.0,6.0,7.0,8.0,8.0,6.0
6,J,J,12.358404192546125,17.798434011321405,"{'J': 0.6442590775269872, 'F': 0.35574092247301276}","{'J': 0.5428943937418513, 'F': 0.4571056062581486}",6.8,7.0,6.0,7.0,8.0,8.0,5.0,6.0,7.0,8.0,8.0,6.0
7,J,J,14.509465304532032,20.426355975208818,"{'J': 0.6188252641926764, 'F': 0.38117473580732364}","{'J': 0.5234530938123753, 'F': 0.47654690618762474}",6.8,7.0,6.0,7.0,8.0,8.0,5.0,6.0,7.0,8.0,8.0,6.0
8,J,J,16.626723018515857,23.059798820697075,"{'J': 0.6149679960610537, 'F': 0.3850320039389463}","{'J': 0.5117309697601669, 'F': 0.48826903023983315}",7.2,7.0,6.0,8.0,7.0,9.0,6.0,6.0,8.0,7.0,8.0,6.0
9,J,J,18.835953145078623,25.649469795440204,"{'J': 0.6150073565473271, 'F': 0.38499264345267287}","{'J': 0.5389191869112543, 'F': 0.46108081308874566}",7.0,7.0,6.0,7.0,8.0,8.0,6.0,6.0,7.0,8.0,8.0,6.0
10,J,J,21.051076022562302,28.226226223867013,"{'J': 0.6113022113022113, 'F': 0.3886977886977887}","{'J': 0.5389755011135857, 'F': 0.4610244988864143}",7.0,6.6,6.0,8.0,7.0,8.0,6.0,6.0,7.0,6.0,8.0,6.0
