round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,1.5954207480327423,3.1306802974940546,"{'J': 0.6993143976493633, 'F': 0.3006856023506366}","{'J': 0.3922624877571009, 'F': 0.6077375122428991}",3.8,5.2,2.0,4.0,3.0,8.0,2.0,4.0,5.0,6.0,8.0,3.0
2,J,J,3.928821404802132,5.4647511395553465,"{'J': 0.5428500864410966, 'F': 0.45714991355890344}","{'J': 0.542716049382716, 'F': 0.45728395061728394}",3.8,6.0,2.0,4.0,3.0,8.0,2.0,4.0,6.0,7.0,8.0,5.0
3,J,J,5.771996746548243,8.708495083260221,"{'J': 0.7879088206144698, 'F': 0.21209117938553024}","{'J': 0.5077951002227171, 'F': 0.4922048997772829}",3.8,5.4,2.0,4.0,3.0,8.0,2.0,4.0,6.0,5.0,8.0,4.0
4,J,F,7.637624310445112,11.787068830005172,"{'J': 0.7310071764414748, 'F': 0.2689928235585251}","{'J': 0.48841793987185805, 'F': 0.5115820601281419}",5.2,5.6,4.0,6.0,5.0,8.0,3.0,4.0,6.0,6.0,8.0,4.0
5,J,F,9.489888048031514,14.72938509030272,"{'J': 0.6791707798617966, 'F': 0.32082922013820336}","{'J': 0.4611602753195674, 'F': 0.5388397246804326}",5.2,5.4,4.0,5.0,6.0,8.0,3.0,4.0,5.0,6.0,8.0,4.0
6,J,F,11.429922411047048,17.6552066491077,"{'J': 0.6892988929889299, 'F': 0.3107011070110701}","{'J': 0.49214145383104124, 'F': 0.5078585461689588}",3.8,5.6,2.0,4.0,3.0,8.0,2.0,4.0,6.0,6.0,8.0,4.0
7,J,F,13.361662184334381,20.64781384477059,"{'J': 0.7121734844751109, 'F': 0.2878265155248891}","{'J': 0.5, 'F': 0.5}",3.8,5.4,2.0,4.0,3.0,8.0,2.0,4.0,6.0,5.0,8.0,4.0
8,J,J,15.341555530026701,23.597882348127058,"{'J': 0.7057086614173228, 'F': 0.29429133858267714}","{'J': 0.5116736298844925, 'F': 0.4883263701155075}",5.2,5.2,4.0,5.0,6.0,8.0,3.0,4.0,5.0,6.0,8.0,3.0
9,J,F,17.193565091248665,26.683944902479542,"{'J': 0.7311089303238469, 'F': 0.2688910696761531}","{'J': 0.4842983316977429, 'F': 0.5157016683022572}",5.2,5.6,4.0,6.0,5.0,8.0,3.0,4.0,6.0,6.0,8.0,4.0
10,J,F,19.0039815776969,29.775197139148595,"{'J': 0.7249938559842714, 'F': 0.2750061440157287}","{'J': 0.468826705940108, 'F': 0.531173294059892}",5.2,5.2,4.0,6.0,5.0,8.0,3.0,4.0,5.0,6.0,8.0,3.0
