round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,0.7839223524026525,3.402309281296148,"{'J': 0.6548410938654841, 'F': 0.3451589061345159}","{'J': 0.131163708086785, 'F': 0.868836291913215}",5.6,5.4,4.0,6.0,7.0,8.0,3.0,4.0,5.0,6.0,8.0,4.0
2,J,F,2.159668687208039,6.479385401890914,"{'J': 0.6442021803766105, 'F': 0.3557978196233895}","{'J': 0.3039362232187344, 'F': 0.6960637767812655}",6.0,5.2,4.0,6.0,7.0,8.0,5.0,4.0,5.0,6.0,8.0,3.0
3,J,F,3.5190156279607487,9.629515674650586,"{'J': 0.6655052264808362, 'F': 0.3344947735191638}","{'J': 0.3073485600794439, 'F': 0.6926514399205561}",5.6,5.2,4.0,6.0,7.0,8.0,3.0,4.0,5.0,6.0,8.0,3.0
4,J,F,4.990724263681454,12.753941361758839,"{'J': 0.6757023164120256, 'F': 0.3242976835879744}","{'J': 0.3451589061345159, 'F': 0.6548410938654841}",5.6,5.2,4.0,6.0,7.0,8.0,3.0,4.0,5.0,6.0,8.0,3.0
5,J,F,6.473453123713188,15.690460046987916,"{'J': 0.6150822893637927, 'F': 0.38491771063620733}","{'J': 0.32432432432432434, 'F': 0.6756756756756757}",5.6,4.2,4.0,6.0,7.0,8.0,3.0,4.0,3.0,4.0,8.0,2.0
6,J,F,8.00024915487942,18.503303310652246,"{'J': 0.5813609467455622, 'F': 0.41863905325443784}","{'J': 0.32415150024594197, 'F': 0.675848499754058}",5.2,5.2,4.0,5.0,6.0,8.0,3.0,4.0,5.0,6.0,8.0,3.0
7,J,F,9.6706299280402,21.36112274917122,"{'J': 0.6187438665358195, 'F': 0.3812561334641806}","{'J': 0.3812561334641806, 'F': 0.6187438665358195}",5.6,4.2,4.0,6.0,7.0,8.0,3.0,4.0,3.0,4.0,8.0,2.0
8,J,F,11.218172688307234,24.11780264264025,"{'J': 0.5661583866207575, 'F': 0.4338416133792425}","{'J': 0.32433095998035844, 'F': 0.6756690400196416}",5.6,5.2,4.0,6.0,7.0,8.0,3.0,4.0,5.0,6.0,8.0,3.0
9,J,F,12.740710539743667,26.944040105692313,"{'J': 0.5850907307503679, 'F': 0.4149092692496322}","{'J': 0.32435080842724157, 'F': 0.6756491915727585}",5.2,5.2,4.0,5.0,6.0,8.0,3.0,4.0,5.0,6.0,8.0,3.0
10,J,F,14.230861142220716,30.018100139936728,"{'J': 0.6619059344988919, 'F': 0.3380940655011081}","{'J': 0.3451240481454188, 'F': 0.6548759518545811}",5.6,4.2,4.0,6.0,7.0,8.0,3.0,4.0,3.0,4.0,8.0,2.0
