round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,0.9475848401912856,3.3218121998845347,"{'J': 0.6549851924975321, 'F': 0.34501480750246794}","{'J': 0.18013972055888225, 'F': 0.8198602794411177}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
2,J,F,2.3784065726207335,6.708694469488494,"{'J': 0.7578375709701308, 'F': 0.24216242902986918}","{'J': 0.3666254635352287, 'F': 0.6333745364647714}",5.6,5.2,4.0,6.0,7.0,8.0,3.0,4.0,5.0,6.0,8.0,3.0
3,J,F,3.8293583383439067,10.140555054603482,"{'J': 0.77731196054254, 'F': 0.22268803945745994}","{'J': 0.38113019666417725, 'F': 0.6188698033358228}",5.6,5.2,4.0,6.0,7.0,8.0,3.0,4.0,5.0,6.0,8.0,3.0
4,J,F,5.300043580379677,13.446034734771938,"{'J': 0.7371273712737128, 'F': 0.26287262872628725}","{'J': 0.3701684836471754, 'F': 0.6298315163528245}",5.6,5.2,4.0,6.0,7.0,8.0,3.0,4.0,5.0,6.0,8.0,3.0
5,J,F,6.7033308829332645,16.70418235755062,"{'J': 0.7089167280766396, 'F': 0.29108327192336036}","{'J': 0.33794466403162055, 'F': 0.6620553359683794}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
6,J,F,8.295067475254518,19.945287264569494,"{'J': 0.7371526924022621, 'F': 0.2628473075977379}","{'J': 0.4072790294627383, 'F': 0.5927209705372617}",5.6,5.2,4.0,6.0,7.0,8.0,3.0,4.0,5.0,6.0,8.0,3.0
7,J,F,9.920570023609958,23.124807553664233,"{'J': 0.7217860647693818, 'F': 0.27821393523061827}","{'J': 0.4109825166215218, 'F': 0.5890174833784783}",5.6,5.2,4.0,6.0,7.0,8.0,3.0,4.0,5.0,6.0,8.0,3.0
8,J,F,11.553124006509336,26.236577516467964,"{'J': 0.6993865030674846, 'F': 0.3006134969325153}","{'J': 0.4035433070866142, 'F': 0.5964566929133859}",5.6,5.2,4.0,6.0,7.0,8.0,3.0,4.0,5.0,6.0,8.0,3.0
9,J,F,13.382280307773748,29.28301717674738,"{'J': 0.7123220422189495, 'F': 0.28767795778105054}","{'J': 0.4688653704159488, 'F': 0.5311346295840512}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
10,J,F,15.158075603344917,32.311320714979004,"{'J': 0.6959293771456596, 'F': 0.3040706228543404}","{'J': 0.44542772861356933, 'F': 0.5545722713864307}",5.6,5.2,4.0,6.0,7.0,8.0,3.0,4.0,5.0,6.0,8.0,3.0
