round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,0.9674998289807577,0.9305336126104703,"{'J': 0.6225165562913907, 'F': 0.37748344370860926}","{'J': 0.39596655189375307, 'F': 0.6040334481062469}",6.0,2.6,4.0,6.0,8.0,8.0,4.0,2.0,3.0,2.0,4.0,2.0
2,J,J,2.359949011135931,1.6790673978520774,"{'J': 0.7520355292376018, 'F': 0.24796447076239822}","{'J': 0.5699221692191815, 'F': 0.43007783078081846}",6.2,4.4,4.0,6.0,8.0,8.0,5.0,3.0,4.0,4.0,8.0,3.0
3,J,J,3.7290620456699237,2.377363941059013,"{'J': 0.8080553807426054, 'F': 0.1919446192573946}","{'J': 0.527352864920923, 'F': 0.472647135079077}",3.2,3.4,2.0,3.0,2.0,8.0,1.0,2.0,3.0,2.0,8.0,2.0
4,J,F,4.924255468100513,3.0957383475841085,"{'J': 0.7773622538020444, 'F': 0.22263774619795562}","{'J': 0.4610472541507024, 'F': 0.5389527458492975}",5.6,2.6,4.0,6.0,6.0,8.0,4.0,2.0,3.0,2.0,4.0,2.0
5,J,J,6.2480224434236105,3.799768131359177,"{'J': 0.7982173805397376, 'F': 0.20178261946026244}","{'J': 0.5116512152342771, 'F': 0.48834878476572285}",5.6,5.2,4.0,6.0,6.0,8.0,4.0,4.0,5.0,5.0,8.0,4.0
6,J,F,7.412627297142545,4.588024389595516,"{'J': 0.7155151217113351, 'F': 0.28448487828866487}","{'J': 0.47265917602996255, 'F': 0.5273408239700375}",5.6,3.4,4.0,6.0,6.0,8.0,4.0,2.0,3.0,2.0,8.0,2.0
7,J,J,8.711493151279003,5.322737195437373,"{'J': 0.7663157894736842, 'F': 0.2336842105263158}","{'J': 0.5157607346736163, 'F': 0.4842392653263837}",5.6,3.4,4.0,6.0,6.0,8.0,4.0,2.0,3.0,2.0,8.0,2.0
8,J,J,9.95587978873793,6.10516929537864,"{'J': 0.7154150197628458, 'F': 0.2845849802371542}","{'J': 0.5155622489959839, 'F': 0.48443775100401604}",6.0,3.4,4.0,6.0,8.0,8.0,4.0,2.0,3.0,2.0,8.0,2.0
9,J,F,11.150965807616087,6.881819199929668,"{'J': 0.7249255213505462, 'F': 0.27507447864945384}","{'J': 0.48429253581301834, 'F': 0.5157074641869817}",6.0,5.2,4.0,6.0,8.0,8.0,4.0,4.0,5.0,5.0,8.0,4.0
10,J,F,12.386475642775078,7.638742317047715,"{'J': 0.7431829449677739, 'F': 0.25681705503222607}","{'J': 0.4961104140526976, 'F': 0.5038895859473024}",5.6,4.0,4.0,6.0,6.0,8.0,4.0,2.0,4.0,4.0,8.0,2.0
