round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,0.9272893804117655,0.9494052685781985,"{'J': 0.6187438665358195, 'F': 0.3812561334641806}","{'J': 0.37019818938096405, 'F': 0.629801810619036}",4.8,5.8,4.0,5.0,4.0,8.0,3.0,5.0,6.0,5.0,8.0,5.0
2,J,J,2.506916451011464,1.6996816438107258,"{'J': 0.749182389937107, 'F': 0.2508176100628931}","{'J': 0.6654929577464789, 'F': 0.3345070422535211}",5.6,5.2,5.0,6.0,5.0,8.0,4.0,4.0,6.0,4.0,8.0,4.0
3,J,J,4.1485928526105615,2.4329794279448924,"{'J': 0.7956527233666119, 'F': 0.2043472766333881}","{'J': 0.6585365853658537, 'F': 0.34146341463414637}",5.2,5.6,4.0,6.0,4.0,8.0,4.0,5.0,6.0,5.0,8.0,4.0
4,J,J,5.451440500012664,3.206348632997266,"{'J': 0.7217821782178218, 'F': 0.27821782178217824}","{'J': 0.542957042957043, 'F': 0.45704295704295705}",5.2,5.8,4.0,6.0,4.0,8.0,4.0,5.0,6.0,5.0,8.0,5.0
5,J,F,6.647369877158324,4.010419255851606,"{'J': 0.6959293771456596, 'F': 0.3040706228543404}","{'J': 0.5, 'F': 0.5}",6.0,5.6,6.0,6.0,6.0,8.0,4.0,5.0,6.0,5.0,8.0,4.0
6,J,J,8.013022025341051,4.761108448614118,"{'J': 0.7491008309562198, 'F': 0.25089916904378023}","{'J': 0.5583806467538879, 'F': 0.44161935324611207}",5.6,5.8,5.0,6.0,5.0,8.0,4.0,5.0,6.0,5.0,8.0,5.0
7,J,J,9.446569978399122,5.4960341079877955,"{'J': 0.7718428553724129, 'F': 0.22815714462758707}","{'J': 0.5774682914697836, 'F': 0.4225317085302164}",6.0,5.6,6.0,6.0,6.0,8.0,4.0,5.0,6.0,5.0,8.0,4.0
8,J,J,10.789330585354069,6.246732079037686,"{'J': 0.7491408934707904, 'F': 0.2508591065292096}","{'J': 0.5468904244817374, 'F': 0.4531095755182626}",5.6,5.6,5.0,6.0,5.0,8.0,4.0,5.0,6.0,5.0,8.0,4.0
9,J,J,12.124964992911174,7.002239115380521,"{'J': 0.7432232626909808, 'F': 0.25677673730901923}","{'J': 0.5468404229161544, 'F': 0.4531595770838456}",6.0,5.8,6.0,6.0,6.0,8.0,4.0,5.0,6.0,5.0,8.0,5.0
10,J,J,13.438374309254904,7.777382381150938,"{'J': 0.7184656995328251, 'F': 0.2815343004671748}","{'J': 0.5506673257538309, 'F': 0.4493326742461691}",5.2,5.8,4.0,6.0,4.0,8.0,4.0,5.0,6.0,5.0,8.0,5.0
