round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,0.9062479427184547,1.0028761710351337,"{'J': 0.5851272015655578, 'F': 0.41487279843444225}","{'J': 0.36655868427610266, 'F': 0.6334413157238973}",5.8,4.2,4.0,6.0,8.0,8.0,3.0,4.0,3.0,4.0,8.0,2.0
2,J,J,2.155103928247052,1.8143445943847578,"{'J': 0.6758013212625398, 'F': 0.3241986787374602}","{'J': 0.5428924598269469, 'F': 0.45710754017305316}",5.6,5.6,4.0,6.0,6.0,8.0,4.0,4.0,6.0,6.0,8.0,4.0
3,J,J,3.6359507663856796,2.5548234928221034,"{'J': 0.7662912817917247, 'F': 0.23370871820827535}","{'J': 0.6038926880589164, 'F': 0.3961073119410836}",6.0,5.6,4.0,6.0,8.0,8.0,4.0,4.0,6.0,6.0,8.0,4.0
4,J,F,4.785075969685668,3.3956336574835735,"{'J': 0.6619269428781565, 'F': 0.3380730571218436}","{'J': 0.49223057644110274, 'F': 0.5077694235588972}",5.6,5.6,4.0,6.0,6.0,8.0,4.0,4.0,6.0,6.0,8.0,4.0
5,J,F,5.997350605398189,4.183359021771052,"{'J': 0.7122746357125216, 'F': 0.2877253642874784}","{'J': 0.5, 'F': 0.5}",5.6,4.4,4.0,6.0,6.0,8.0,4.0,3.0,4.0,4.0,8.0,3.0
6,J,F,7.127315232354086,5.0283186834836515,"{'J': 0.6618669314796425, 'F': 0.3381330685203575}","{'J': 0.48063555114200596, 'F': 0.519364448857994}",5.4,5.6,4.0,6.0,6.0,8.0,3.0,4.0,6.0,6.0,8.0,4.0
7,J,F,8.272878471451044,5.854728597189088,"{'J': 0.6791338582677166, 'F': 0.32086614173228345}","{'J': 0.48044280442804427, 'F': 0.5195571955719557}",5.6,5.6,4.0,6.0,6.0,8.0,4.0,4.0,6.0,6.0,8.0,4.0
8,J,J,9.509333064090027,6.663788427231089,"{'J': 0.6825278810408922, 'F': 0.3174721189591078}","{'J': 0.5311695002575991, 'F': 0.4688304997424008}",5.4,5.6,4.0,6.0,6.0,8.0,3.0,4.0,6.0,6.0,8.0,4.0
9,J,J,10.67950786141094,7.507825818379654,"{'J': 0.6513292433537833, 'F': 0.3486707566462168}","{'J': 0.5117394597323908, 'F': 0.4882605402676092}",5.6,5.6,4.0,6.0,6.0,8.0,4.0,4.0,6.0,6.0,8.0,4.0
10,J,F,11.885271258782021,8.302062421008571,"{'J': 0.7057633973710818, 'F': 0.2942366026289181}","{'J': 0.5, 'F': 0.5}",5.6,5.6,4.0,6.0,6.0,8.0,4.0,4.0,6.0,6.0,8.0,4.0
