round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,F,F,1.1570095752516574,1.3429904247483428,"{'J': 0.5, 'F': 0.5}","{'J': 0.3140191505033145, 'F': 0.6859808494966855}",3.4,3.4,2.0,3.0,2.0,8.0,2.0,2.0,3.0,2.0,8.0,2.0
2,J,F,2.3804363355160536,2.4964730458127757,"{'J': 0.6512996566944581, 'F': 0.34870034330554195}","{'J': 0.41864448250550523, 'F': 0.5813555174944948}",3.4,3.4,2.0,3.0,2.0,8.0,2.0,2.0,3.0,2.0,8.0,2.0
3,J,F,3.5529481053201453,3.6836670687907183,"{'J': 0.6113320079522863, 'F': 0.38866799204771374}","{'J': 0.37398573887386277, 'F': 0.6260142611261372}",3.6,3.4,2.0,4.0,2.0,8.0,2.0,2.0,3.0,2.0,8.0,2.0
4,J,F,4.698014003364216,4.91325753535584,"{'J': 0.5774058577405857, 'F': 0.4225941422594142}","{'J': 0.33806957373836355, 'F': 0.6619304262616365}",3.6,3.4,2.0,4.0,2.0,8.0,2.0,2.0,3.0,2.0,8.0,2.0
5,J,F,5.84211937144465,6.175347995311925,"{'J': 0.5544117647058824, 'F': 0.4455882352941177}","{'J': 0.3276031434184676, 'F': 0.6723968565815324}",3.4,3.4,2.0,3.0,2.0,8.0,2.0,2.0,3.0,2.0,8.0,2.0
6,J,F,6.985748105401315,7.473689091569691,"{'J': 0.5312117503059975, 'F': 0.46878824969400246}","{'J': 0.3140758873929009, 'F': 0.6859241126070992}",3.4,3.4,2.0,3.0,2.0,8.0,2.0,2.0,3.0,2.0,8.0,2.0
7,J,F,8.11197091374333,8.773854367494057,"{'J': 0.5351974491047339, 'F': 0.4648025508952661}","{'J': 0.2908600833129135, 'F': 0.7091399166870865}",3.4,3.4,2.0,3.0,2.0,8.0,2.0,2.0,3.0,2.0,8.0,2.0
8,J,F,9.249140842893928,10.009806946031855,"{'J': 0.5736015701668302, 'F': 0.4263984298331698}","{'J': 0.3276157804459691, 'F': 0.6723842195540308}",3.4,3.4,2.0,3.0,2.0,8.0,2.0,2.0,3.0,2.0,8.0,2.0
9,J,F,10.408620192642159,11.288712389360322,"{'J': 0.5389133627019089, 'F': 0.461086637298091}","{'J': 0.34166054371785454, 'F': 0.6583394562821455}",3.4,3.4,2.0,3.0,2.0,8.0,2.0,2.0,3.0,2.0,8.0,2.0
10,J,F,11.552809940968338,12.580568090504848,"{'J': 0.5350098619329389, 'F': 0.46499013806706113}","{'J': 0.31732418524871353, 'F': 0.6826758147512865}",3.4,3.4,2.0,3.0,2.0,8.0,2.0,2.0,3.0,2.0,8.0,2.0
