round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,1.157652961345267,1.321839295619335,"{'J': 0.5116621654799902, 'F': 0.48833783452000984}","{'J': 0.32415150024594197, 'F': 0.675848499754058}",2.6,2.6,2.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,4.0,2.0
2,J,F,2.324303286151038,2.521553027146336,"{'J': 0.6002453987730061, 'F': 0.39975460122699386}","{'J': 0.36669119450576404, 'F': 0.633308805494236}",2.6,1.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0
3,J,F,3.4836545123858604,3.72143495607758,"{'J': 0.6000981354268891, 'F': 0.3999018645731109}","{'J': 0.35937116187668877, 'F': 0.6406288381233112}",2.6,2.6,2.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,4.0,2.0
4,J,F,4.625607894949325,4.906960344621059,"{'J': 0.6113558492413118, 'F': 0.3886441507586882}","{'J': 0.3450721447786745, 'F': 0.6549278552213255}",2.6,1.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0
5,J,F,5.787162904349446,6.139209523017927,"{'J': 0.5735978447220181, 'F': 0.42640215527798186}","{'J': 0.3557079862812347, 'F': 0.6442920137187653}",2.6,2.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0
6,J,F,6.925989941852629,7.369546225311909,"{'J': 0.5774406655248349, 'F': 0.42255933447516514}","{'J': 0.33104966968436506, 'F': 0.6689503303156349}",3.4,1.0,2.0,3.0,2.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0
7,J,F,8.064533532582276,8.610653884709949,"{'J': 0.5698159509202454, 'F': 0.4301840490797546}","{'J': 0.3276199804113614, 'F': 0.6723800195886386}",3.4,3.4,2.0,3.0,2.0,8.0,2.0,2.0,3.0,2.0,8.0,2.0
8,J,F,9.190022720507141,9.815397627361067,"{'J': 0.5965601965601965, 'F': 0.40343980343980346}","{'J': 0.3241852487135506, 'F': 0.6758147512864494}",3.4,1.8,2.0,3.0,2.0,8.0,2.0,2.0,2.0,2.0,2.0,1.0
9,J,F,10.350976034251836,11.024306830393678,"{'J': 0.5925925925925926, 'F': 0.4074074074074074}","{'J': 0.3594515181194907, 'F': 0.6405484818805093}",2.0,1.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
10,J,F,11.504393046905868,12.163523827823946,"{'J': 0.6512770137524558, 'F': 0.3487229862475442}","{'J': 0.36292300147130946, 'F': 0.6370769985286905}",3.4,1.0,2.0,3.0,2.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0
