round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,1.0899339363561293,0.9123346008334774,"{'J': 0.828921568627451, 'F': 0.17107843137254902}","{'J': 0.3486777668952008, 'F': 0.6513222331047992}",7.2,6.8,6.0,8.0,8.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0
2,J,F,2.3088209172733816,1.9799033584041446,"{'J': 0.7402152641878669, 'F': 0.25978473581213307}","{'J': 0.41110295915871853, 'F': 0.5888970408412815}",6.6,7.0,6.0,8.0,6.0,8.0,5.0,5.0,8.0,8.0,9.0,5.0
3,J,F,3.5263733460935227,3.0740230456248483,"{'J': 0.7121879588839941, 'F': 0.2878120411160059}","{'J': 0.4112447827154432, 'F': 0.5887552172845568}",6.4,7.0,6.0,8.0,6.0,8.0,4.0,5.0,8.0,8.0,9.0,5.0
4,J,F,4.7103252266278055,4.186690188603377,"{'J': 0.682640586797066, 'F': 0.317359413202934}","{'J': 0.3886441507586882, 'F': 0.6113558492413118}",6.4,6.4,6.0,8.0,6.0,8.0,4.0,6.0,8.0,6.0,8.0,4.0
5,J,F,5.910180334951212,5.290629496898845,"{'J': 0.6960136952800196, 'F': 0.30398630471998045}","{'J': 0.3999021047479197, 'F': 0.6000978952520802}",6.8,6.2,6.0,8.0,6.0,8.0,6.0,5.0,8.0,5.0,8.0,5.0
6,J,F,7.079515034732624,6.4101007333830085,"{'J': 0.6723800195886386, 'F': 0.3276199804113614}","{'J': 0.37748344370860926, 'F': 0.6225165562913907}",7.6,6.8,8.0,8.0,8.0,8.0,6.0,5.0,8.0,8.0,8.0,5.0
7,J,F,8.314454639794041,7.5533473589787885,"{'J': 0.6653591566560432, 'F': 0.33464084334395683}","{'J': 0.42633382280959375, 'F': 0.5736661771904062}",6.8,7.0,6.0,8.0,6.0,8.0,6.0,5.0,8.0,8.0,9.0,5.0
8,J,F,9.545459490751549,8.686067420635549,"{'J': 0.6758013212625398, 'F': 0.3241986787374602}","{'J': 0.4224834680382072, 'F': 0.5775165319617928}",7.6,7.0,8.0,8.0,8.0,8.0,6.0,5.0,8.0,8.0,9.0,5.0
9,J,F,10.774746518959477,9.86659163484877,"{'J': 0.6224289911851126, 'F': 0.37757100881488737}","{'J': 0.42633382280959375, 'F': 0.5736661771904062}",6.4,7.0,6.0,8.0,6.0,8.0,4.0,5.0,8.0,8.0,9.0,5.0
10,J,F,11.998510705177948,11.016792102144702,"{'J': 0.6549192364170338, 'F': 0.34508076358296624}","{'J': 0.41864448250550523, 'F': 0.5813555174944948}",6.4,8.2,6.0,8.0,6.0,8.0,4.0,8.0,8.0,8.0,9.0,8.0
