round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,-0.25880665860507496,0.055444847976197795,"{'J': 0.8397898081388244, 'F': 0.1602101918611756}","{'J': 0.682664054848188, 'F': 0.31733594515181196}",8.4,8.4,8.0,9.0,8.0,9.0,8.0,8.0,9.0,8.0,9.0,8.0
2,J,J,-0.7160744793123746,-0.2712110414548878,"{'J': 0.5887530562347189, 'F': 0.41124694376528115}","{'J': 0.5234470905966119, 'F': 0.4765529094033882}",8.4,8.4,8.0,9.0,8.0,9.0,8.0,8.0,9.0,8.0,9.0,8.0
3,F,F,-1.3580141177393446,-0.8044405199960596,"{'J': 0.4844705306921008, 'F': 0.5155294693078992}","{'J': 0.43011545074920166, 'F': 0.5698845492507983}",8.0,8.2,8.0,9.0,8.0,9.0,6.0,8.0,9.0,8.0,9.0,7.0
4,J,J,-1.7128972965964429,-0.9718213432959271,"{'J': 0.6825085742283195, 'F': 0.31749142577168055}","{'J': 0.5887573964497042, 'F': 0.41124260355029585}",8.2,8.4,8.0,9.0,8.0,9.0,7.0,8.0,9.0,8.0,9.0,8.0
5,J,J,-2.132625300466873,-1.2036270287863235,"{'J': 0.6406671572234486, 'F': 0.35933284277655136}","{'J': 0.5467059980334317, 'F': 0.4532940019665683}",8.2,8.4,8.0,9.0,8.0,9.0,7.0,8.0,9.0,8.0,9.0,8.0
6,J,F,-2.646898842596113,-1.516692067389153,"{'J': 0.592737978410206, 'F': 0.4072620215897939}","{'J': 0.492133726647001, 'F': 0.507866273352999}",8.2,8.2,8.0,9.0,8.0,9.0,7.0,8.0,9.0,8.0,9.0,7.0
7,J,J,-3.0575909428837744,-1.7911052475035563,"{'J': 0.6188143067123959, 'F': 0.3811856932876041}","{'J': 0.5506748466257668, 'F': 0.4493251533742331}",8.2,8.2,8.0,9.0,8.0,9.0,7.0,8.0,9.0,8.0,9.0,7.0
8,J,J,-3.4166130482525534,-1.9159930919501658,"{'J': 0.7058245269107889, 'F': 0.2941754730892111}","{'J': 0.5887573964497042, 'F': 0.41124260355029585}",8.2,8.2,8.0,9.0,8.0,9.0,7.0,8.0,9.0,8.0,9.0,7.0
9,J,J,-3.825237993347715,-2.1098202415117338,"{'J': 0.6619129579542661, 'F': 0.338087042045734}","{'J': 0.5545140601874692, 'F': 0.4454859398125308}",8.2,8.4,8.0,9.0,8.0,9.0,7.0,8.0,9.0,8.0,9.0,8.0
10,J,J,-4.198496967594029,-2.272731775893356,"{'J': 0.6827111984282908, 'F': 0.31728880157170924}","{'J': 0.577537478495945, 'F': 0.42246252150405506}",8.2,8.2,8.0,9.0,8.0,9.0,7.0,8.0,9.0,8.0,9.0,7.0
