round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,-0.24787131869767198,-0.24818807340820298,"{'J': 0.6477633830359325, 'F': 0.35223661696406744}","{'J': 0.6479217603911981, 'F': 0.35207823960880197}",6.0,6.4,6.0,6.0,6.0,8.0,4.0,6.0,6.0,6.0,8.0,6.0
2,F,F,-0.9280417254546995,-0.981093302711374,"{'J': 0.39230580740014703, 'F': 0.607694192599853}","{'J': 0.41867321867321866, 'F': 0.5813267813267813}",4.2,5.2,4.0,3.0,4.0,8.0,2.0,6.0,4.0,6.0,8.0,2.0
3,J,F,-1.443100020159012,-1.3947047649954025,"{'J': 0.5428571428571428, 'F': 0.45714285714285713}","{'J': 0.492133726647001, 'F': 0.507866273352999}",4.2,5.6,4.0,3.0,4.0,8.0,2.0,6.0,4.0,6.0,8.0,4.0
4,J,F,-1.9577628914191374,-1.7613491947117559,"{'J': 0.5661583866207575, 'F': 0.4338416133792425}","{'J': 0.4921491658488714, 'F': 0.5078508341511285}",4.8,3.8,4.0,5.0,5.0,8.0,2.0,4.0,4.0,4.0,4.0,3.0
5,J,F,-2.527528460537119,-2.2448535850606834,"{'J': 0.5079676391272371, 'F': 0.4920323608727629}","{'J': 0.4648370497427101, 'F': 0.5351629502572899}",3.6,5.2,4.0,4.0,4.0,4.0,2.0,6.0,4.0,6.0,8.0,2.0
6,J,J,-3.012990351721864,-2.6292456333287784,"{'J': 0.5582536178562668, 'F': 0.44174638214373313}","{'J': 0.5077186963979416, 'F': 0.4922813036020583}",5.2,5.2,6.0,4.0,6.0,8.0,2.0,6.0,4.0,6.0,8.0,2.0
7,J,F,-3.5806630428831556,-3.0566406937413078,"{'J': 0.5350726064484371, 'F': 0.4649273935515629}","{'J': 0.4649337910740559, 'F': 0.5350662089259441}",4.2,6.0,4.0,3.0,4.0,8.0,2.0,4.0,6.0,8.0,8.0,4.0
8,J,J,-4.073072385430173,-3.494400806597978,"{'J': 0.5312423425630973, 'F': 0.46875765743690273}","{'J': 0.5039177277179236, 'F': 0.4960822722820764}",5.2,5.6,6.0,4.0,6.0,8.0,2.0,6.0,4.0,6.0,8.0,4.0
9,J,J,-4.550986469134489,-3.8713297848641877,"{'J': 0.562268803945746, 'F': 0.43773119605425403}","{'J': 0.5117762512266928, 'F': 0.48822374877330715}",4.2,5.6,4.0,3.0,4.0,8.0,2.0,6.0,4.0,6.0,8.0,4.0
10,J,J,-4.9763084260159305,-4.122689897728587,"{'J': 0.6298941147500615, 'F': 0.3701058852499384}","{'J': 0.5429131927415399, 'F': 0.45708680725846}",5.2,5.2,6.0,4.0,6.0,8.0,2.0,6.0,4.0,6.0,8.0,2.0
