round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,-0.145667019977728,-0.12753411240658505,"{'J': 0.7431506849315068, 'F': 0.2568493150684932}","{'J': 0.7340842311459354, 'F': 0.26591576885406465}",6.4,6.4,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,8.0,6.0
2,F,F,-0.8666266839191397,-0.6881132522136364,"{'J': 0.4726514594064263, 'F': 0.5273485405935737}","{'J': 0.3924611973392461, 'F': 0.6075388026607539}",5.2,3.6,6.0,4.0,6.0,8.0,2.0,4.0,4.0,4.0,4.0,2.0
3,J,J,-1.1987453118242155,-0.953629695011228,"{'J': 0.629757785467128, 'F': 0.370242214532872}","{'J': 0.5964566929133859, 'F': 0.4035433070866142}",5.8,5.8,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0
4,J,J,-1.572401776426033,-1.186544794908946,"{'J': 0.6441854698735433, 'F': 0.35581453012645675}","{'J': 0.5738147875214935, 'F': 0.4261852124785065}",6.4,6.4,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,8.0,6.0
5,J,J,-1.9806369621393571,-1.510619819092096,"{'J': 0.5926474216629657, 'F': 0.4073525783370343}","{'J': 0.5505673408978786, 'F': 0.4494326591021214}",5.6,5.6,6.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,4.0
6,J,J,-2.465759909033525,-1.902720688771177,"{'J': 0.5543773119605425, 'F': 0.4456226880394575}","{'J': 0.507866273352999, 'F': 0.492133726647001}",6.4,5.6,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,4.0
7,J,J,-2.8284677857500946,-2.1179679119221113,"{'J': 0.6549648946840522, 'F': 0.34503510531594783}","{'J': 0.5812345679012346, 'F': 0.41876543209876543}",5.8,3.8,6.0,6.0,6.0,6.0,5.0,4.0,4.0,4.0,4.0,3.0
8,J,J,-3.212614428630485,-2.3892261618688857,"{'J': 0.6224540486835569, 'F': 0.37754595131644314}","{'J': 0.5660098522167488, 'F': 0.43399014778325123}",6.8,4.0,6.0,7.0,8.0,8.0,5.0,4.0,4.0,4.0,4.0,4.0
9,J,J,-3.5868477379145896,-2.702926881206605,"{'J': 0.6001481847369721, 'F': 0.39985181526302793}","{'J': 0.5698818897637795, 'F': 0.4301181102362205}",5.8,5.8,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0
10,J,J,-3.917352875050212,-3.048188057911362,"{'J': 0.5852694018783984, 'F': 0.41473059812160157}","{'J': 0.5926474216629657, 'F': 0.4073525783370343}",5.8,6.8,6.0,6.0,6.0,6.0,5.0,6.0,8.0,8.0,8.0,4.0
