round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,-0.5307427341265735,0.19966387095150498,"{'J': 0.8418479589342459, 'F': 0.1581520410657541}","{'J': 0.47664465639520665, 'F': 0.5233553436047933}",5.6,5.6,6.0,4.0,7.0,8.0,3.0,6.0,4.0,7.0,8.0,3.0
2,F,F,-1.5299584249021403,-0.39732265997227734,"{'J': 0.4608993157380254, 'F': 0.5391006842619745}","{'J': 0.25978473581213307, 'F': 0.7402152641878669}",5.6,5.6,6.0,4.0,7.0,8.0,3.0,6.0,4.0,7.0,8.0,3.0
3,J,F,-2.238796540848681,-0.690664199141173,"{'J': 0.5926650366748166, 'F': 0.4073349633251834}","{'J': 0.38491674828599415, 'F': 0.6150832517140059}",5.6,5.6,6.0,4.0,7.0,8.0,3.0,6.0,4.0,7.0,8.0,3.0
4,J,F,-2.960614262207382,-1.0430293780440707,"{'J': 0.5659824046920822, 'F': 0.4340175953079179}","{'J': 0.3812561334641806, 'F': 0.6187438665358195}",5.6,5.6,6.0,4.0,7.0,8.0,3.0,6.0,4.0,7.0,8.0,3.0
5,F,F,-3.7692214317815047,-1.588047745327601,"{'J': 0.4804496578690127, 'F': 0.5195503421309873}","{'J': 0.3486552567237164, 'F': 0.6513447432762837}",5.6,5.6,6.0,4.0,7.0,8.0,3.0,6.0,4.0,7.0,8.0,3.0
6,F,F,-4.480322010964505,-2.1228569962385695,"{'J': 0.48423368369591785, 'F': 0.5157663163040821}","{'J': 0.3960880195599022, 'F': 0.6039119804400978}",5.6,5.6,6.0,4.0,7.0,8.0,3.0,6.0,4.0,7.0,8.0,3.0
7,J,F,-5.16722012247166,-2.5544792861155776,"{'J': 0.5311812179016875, 'F': 0.46881878209831257}","{'J': 0.4035433070866142, 'F': 0.5964566929133859}",5.6,5.6,6.0,4.0,7.0,8.0,3.0,6.0,4.0,7.0,8.0,3.0
8,F,F,-5.914878559374562,-3.150511408516156,"{'J': 0.4570799706529714, 'F': 0.5429200293470287}","{'J': 0.38126681340180973, 'F': 0.6187331865981903}",5.6,5.6,6.0,4.0,7.0,8.0,3.0,6.0,4.0,7.0,8.0,3.0
9,F,F,-6.66278877308356,-3.676871875591492,"{'J': 0.4882583170254403, 'F': 0.5117416829745597}","{'J': 0.37748344370860926, 'F': 0.6225165562913907}",5.6,5.2,6.0,4.0,7.0,8.0,3.0,6.0,4.0,6.0,8.0,2.0
10,F,F,-7.45562895460672,-4.213020406400872,"{'J': 0.4842027920646583, 'F': 0.5157972079353417}","{'J': 0.3558569667077682, 'F': 0.6441430332922318}",4.6,5.2,4.0,3.0,6.0,8.0,2.0,6.0,4.0,6.0,8.0,2.0
