round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,4.60927917951687,7.045302649745917,"{'J': 0.6757879306132422, 'F': 0.3242120693867579}","{'J': 0.3277845777233782, 'F': 0.6722154222766218}",6.0,6.0,6.0,4.0,7.0,8.0,5.0,6.0,4.0,7.0,8.0,5.0
2,J,F,10.311036418133714,14.017522444491203,"{'J': 0.6619443087445042, 'F': 0.33805569125549584}","{'J': 0.4804496578690127, 'F': 0.5195503421309873}",5.2,5.2,6.0,4.0,5.0,8.0,3.0,6.0,4.0,5.0,8.0,3.0
3,J,F,16.101989963365988,21.27180117309756,"{'J': 0.7090464547677262, 'F': 0.29095354523227385}","{'J': 0.5, 'F': 0.5}",5.2,5.2,6.0,4.0,5.0,8.0,3.0,6.0,4.0,5.0,8.0,3.0
4,J,F,21.781857772644727,28.671792136622475,"{'J': 0.7341153470185728, 'F': 0.26588465298142716}","{'J': 0.4883834678405478, 'F': 0.5116165321594522}",5.2,5.2,6.0,4.0,5.0,8.0,3.0,6.0,4.0,5.0,8.0,3.0
5,J,F,26.992925273244175,35.86941549153627,"{'J': 0.7025177218284038, 'F': 0.29748227817159617}","{'J': 0.41872402835492545, 'F': 0.5812759716450746}",5.2,5.8,6.0,4.0,5.0,8.0,3.0,6.0,4.0,6.0,8.0,5.0
6,J,F,32.58894959065603,43.09759208736642,"{'J': 0.7057673509286413, 'F': 0.29423264907135877}","{'J': 0.4726027397260274, 'F': 0.5273972602739726}",5.2,5.2,6.0,4.0,5.0,8.0,3.0,6.0,4.0,5.0,8.0,3.0
7,J,F,38.29146318768818,50.069788449905886,"{'J': 0.6619408457589832, 'F': 0.33805915424101685}","{'J': 0.4805575935436537, 'F': 0.5194424064563463}",5.2,5.2,6.0,4.0,5.0,8.0,3.0,6.0,4.0,5.0,8.0,3.0
8,J,F,44.095928025965605,57.083428480018284,"{'J': 0.6689486552567238, 'F': 0.3310513447432763}","{'J': 0.49620934213744194, 'F': 0.5037906578625581}",5.2,5.2,6.0,4.0,5.0,8.0,3.0,6.0,4.0,5.0,8.0,3.0
9,J,F,49.81217307976969,64.27673084031666,"{'J': 0.6992665036674817, 'F': 0.30073349633251834}","{'J': 0.4882583170254403, 'F': 0.5117416829745597}",5.2,5.2,6.0,4.0,5.0,8.0,3.0,6.0,4.0,5.0,8.0,3.0
10,J,F,55.63295547585771,71.35203646378854,"{'J': 0.6792176039119805, 'F': 0.32078239608801956}","{'J': 0.5, 'F': 0.5}",5.2,5.2,6.0,4.0,5.0,8.0,3.0,6.0,4.0,5.0,8.0,3.0
