round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,3.1491732919222235,6.6591535037961425,"{'J': 0.566056166056166, 'F': 0.43394383394383396}","{'J': 0.06463042150274893, 'F': 0.9353695784972511}",4.2,5.2,4.0,3.0,4.0,8.0,2.0,6.0,4.0,5.0,8.0,3.0
2,J,F,9.006321220411467,12.81722253794629,"{'J': 0.5235653235653236, 'F': 0.4764346764346764}","{'J': 0.4805765941851942, 'F': 0.5194234058148057}",5.2,5.2,4.0,5.0,6.0,8.0,3.0,6.0,4.0,5.0,8.0,3.0
3,J,F,14.748238115712475,19.319200667107676,"{'J': 0.5813385442110406, 'F': 0.41866145578895947}","{'J': 0.47275836794527243, 'F': 0.5272416320547276}",5.2,4.4,4.0,5.0,6.0,8.0,3.0,4.0,3.0,5.0,8.0,2.0
4,J,F,20.259049867584515,26.0679215542997,"{'J': 0.6223742061553493, 'F': 0.3776257938446507}","{'J': 0.44553004396678064, 'F': 0.5544699560332194}",5.2,5.2,4.0,5.0,6.0,8.0,3.0,4.0,5.0,6.0,8.0,3.0
5,J,F,25.53416480341154,32.50674623752273,"{'J': 0.5622862725940401, 'F': 0.43771372740595993}","{'J': 0.3960420229660396, 'F': 0.6039579770339604}",4.4,4.2,4.0,3.0,5.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
6,J,F,30.971090311264494,38.86747772231266,"{'J': 0.550696310774493, 'F': 0.44930368922550695}","{'J': 0.41872402835492545, 'F': 0.5812759716450746}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
7,J,F,36.62043962903403,45.33306123310478,"{'J': 0.5735941320293398, 'F': 0.42640586797066016}","{'J': 0.45698924731182794, 'F': 0.543010752688172}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
8,J,F,42.21810478230768,52.03727906124528,"{'J': 0.615158924205379, 'F': 0.384841075794621}","{'J': 0.4570799706529714, 'F': 0.5429200293470287}",4.4,4.4,4.0,3.0,5.0,8.0,2.0,4.0,3.0,5.0,8.0,2.0
9,J,F,47.415578055938376,58.50274163715821,"{'J': 0.5659824046920822, 'F': 0.4340175953079179}","{'J': 0.384841075794621, 'F': 0.615158924205379}",4.4,4.2,4.0,3.0,5.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
10,J,F,52.920446431415584,65.16942863888816,"{'J': 0.6076753849914447, 'F': 0.39232461500855537}","{'J': 0.44170129552676607, 'F': 0.5582987044732339}",4.4,4.4,4.0,3.0,5.0,8.0,2.0,4.0,3.0,5.0,8.0,2.0
