round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,2.575237280540959,2.9388977147745328,"{'J': 0.8333333333333334, 'F': 0.16666666666666666}","{'J': 0.7606012464866186, 'F': 0.2393987535133814}",3.4,3.4,2.0,3.0,2.0,8.0,2.0,2.0,3.0,2.0,8.0,2.0
2,J,J,4.9524445186657,5.812581206275882,"{'J': 0.7578019826214661, 'F': 0.24219801737853383}","{'J': 0.6585067319461444, 'F': 0.34149326805385555}",3.4,3.4,2.0,3.0,2.0,8.0,2.0,2.0,3.0,2.0,8.0,2.0
3,J,J,7.370527682082098,8.806041860094792,"{'J': 0.8175791799656273, 'F': 0.1824208200343727}","{'J': 0.7025036818851251, 'F': 0.2974963181148748}",3.4,3.4,2.0,3.0,2.0,8.0,2.0,2.0,3.0,2.0,8.0,2.0
4,J,J,9.826229097251984,11.572290909536775,"{'J': 0.731061534689875, 'F': 0.26893846531012505}","{'J': 0.6689520078354554, 'F': 0.33104799216454456}",3.4,3.4,2.0,3.0,2.0,8.0,2.0,2.0,3.0,2.0,8.0,2.0
5,J,J,12.227645030156506,14.39717079102441,"{'J': 0.7431935246504783, 'F': 0.2568064753495217}","{'J': 0.658500734933856, 'F': 0.34149926506614403}",3.4,3.4,2.0,3.0,2.0,8.0,2.0,2.0,3.0,2.0,8.0,2.0
6,J,J,14.721032079236151,17.120526272835953,"{'J': 0.7216494845360825, 'F': 0.27835051546391754}","{'J': 0.6756557979897033, 'F': 0.3243442020102966}",3.4,3.4,2.0,3.0,2.0,8.0,2.0,2.0,3.0,2.0,8.0,2.0
7,J,J,17.164732307782288,19.789524058139314,"{'J': 0.6893679568838804, 'F': 0.3106320431161195}","{'J': 0.6443084455324357, 'F': 0.3556915544675643}",3.4,3.4,2.0,3.0,2.0,8.0,2.0,2.0,3.0,2.0,8.0,2.0
8,J,J,19.583965067872427,22.471134039045108,"{'J': 0.6894181193223669, 'F': 0.3105818806776332}","{'J': 0.6369426751592356, 'F': 0.3630573248407643}",3.4,3.4,2.0,3.0,2.0,8.0,2.0,2.0,3.0,2.0,8.0,2.0
9,J,J,21.982541440067077,25.119896298601358,"{'J': 0.6724010813467682, 'F': 0.32759891865323176}","{'J': 0.6223639038744483, 'F': 0.37763609612555177}",3.4,3.4,2.0,3.0,2.0,8.0,2.0,2.0,3.0,2.0,8.0,2.0
10,J,J,24.396500933594137,27.697615102953517,"{'J': 0.6477971941914841, 'F': 0.3522028058085159}","{'J': 0.615045332026464, 'F': 0.3849546679735359}",3.4,3.4,2.0,3.0,2.0,8.0,2.0,2.0,3.0,2.0,8.0,2.0
