round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,F,J,7.024925832179845,3.9156570459653515,"{'J': 0.2281903829683103, 'F': 0.7718096170316897}","{'J': 0.6723716381418093, 'F': 0.3276283618581907}",6.4,5.8,6.0,7.0,6.0,8.0,5.0,6.0,5.0,6.0,8.0,4.0
2,F,J,13.651347984104344,9.759847146758236,"{'J': 0.4921645445641528, 'F': 0.5078354554358472}","{'J': 0.6039119804400978, 'F': 0.3960880195599022}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
3,F,J,19.89216888354942,15.320958800196298,"{'J': 0.4341104294478528, 'F': 0.5658895705521473}","{'J': 0.5312117503059975, 'F': 0.46878824969400246}",6.4,5.8,6.0,7.0,6.0,8.0,5.0,6.0,5.0,6.0,8.0,4.0
4,F,J,26.227934091115582,20.78743700742573,"{'J': 0.4224730127576055, 'F': 0.5775269872423945}","{'J': 0.5466568699485672, 'F': 0.4533431300514328}",6.0,6.4,6.0,5.0,7.0,8.0,4.0,6.0,7.0,6.0,8.0,5.0
5,F,J,32.61481187825493,26.171172898445025,"{'J': 0.41121724222385503, 'F': 0.588782757776145}","{'J': 0.5545232273838631, 'F': 0.44547677261613694}",6.2,6.0,6.0,7.0,6.0,8.0,4.0,6.0,5.0,7.0,8.0,4.0
6,F,J,39.142778096580415,31.857108054010574,"{'J': 0.4648370497427101, 'F': 0.5351629502572899}","{'J': 0.5851272015655578, 'F': 0.41487279843444225}",6.2,6.4,6.0,7.0,6.0,8.0,4.0,6.0,7.0,6.0,8.0,5.0
7,F,J,45.61868251521611,37.65357492536731,"{'J': 0.4805194805194805, 'F': 0.5194805194805194}","{'J': 0.5775819872736172, 'F': 0.4224180127263828}",6.2,6.0,6.0,7.0,6.0,8.0,4.0,6.0,5.0,7.0,8.0,4.0
8,F,J,52.00376074001255,43.24946361807078,"{'J': 0.44553483807654565, 'F': 0.5544651619234544}","{'J': 0.5582761998041136, 'F': 0.44172380019588636}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
9,F,J,58.46960583462245,48.900478193386284,"{'J': 0.45726181729120746, 'F': 0.5427381827087926}","{'J': 0.5736661771904062, 'F': 0.42633382280959375}",6.0,6.0,6.0,5.0,7.0,8.0,4.0,6.0,5.0,7.0,8.0,4.0
10,F,J,64.9488623601494,54.646585188758365,"{'J': 0.4727050183598531, 'F': 0.5272949816401469}","{'J': 0.5774406655248349, 'F': 0.42255933447516514}",6.0,6.4,6.0,5.0,7.0,8.0,4.0,6.0,7.0,6.0,8.0,5.0
