round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,F,J,6.427701000163397,4.029362779244531,"{'J': 0.18475073313782991, 'F': 0.8152492668621701}","{'J': 0.5273704789833822, 'F': 0.4726295210166178}",5.8,4.2,6.0,5.0,6.0,8.0,4.0,4.0,3.0,4.0,8.0,2.0
2,F,J,12.744719403338667,9.318948697645865,"{'J': 0.39232461500855537, 'F': 0.6076753849914447}","{'J': 0.5391006842619745, 'F': 0.4608993157380254}",5.2,5.0,4.0,6.0,5.0,8.0,3.0,4.0,5.0,4.0,8.0,4.0
3,F,J,19.011201492441796,14.266792568763652,"{'J': 0.33121175030599753, 'F': 0.6687882496940024}","{'J': 0.519588638589618, 'F': 0.480411361410382}",5.2,4.2,4.0,6.0,5.0,8.0,3.0,4.0,3.0,4.0,8.0,2.0
4,F,J,25.34162404309124,19.011117216368575,"{'J': 0.30070956691950085, 'F': 0.6992904330804991}","{'J': 0.5272949816401469, 'F': 0.4727050183598531}",5.2,4.2,4.0,6.0,5.0,8.0,3.0,4.0,3.0,4.0,8.0,2.0
5,F,J,31.74863061451947,24.205575244078435,"{'J': 0.38130200685266763, 'F': 0.6186979931473323}","{'J': 0.5545232273838631, 'F': 0.44547677261613694}",5.4,4.6,4.0,6.0,5.0,8.0,4.0,4.0,3.0,4.0,8.0,4.0
6,F,J,38.24450370806812,29.75103034561991,"{'J': 0.44166666666666665, 'F': 0.5583333333333333}","{'J': 0.5774406655248349, 'F': 0.42255933447516514}",5.2,4.2,4.0,6.0,5.0,8.0,3.0,4.0,3.0,4.0,8.0,2.0
7,F,J,44.75504827896828,35.12356089300389,"{'J': 0.4149326805385557, 'F': 0.5850673194614443}","{'J': 0.5775061124694376, 'F': 0.42249388753056233}",5.2,4.2,6.0,4.0,5.0,8.0,3.0,4.0,3.0,4.0,8.0,2.0
8,F,J,51.10688996530851,40.447752258966666,"{'J': 0.39980401763841256, 'F': 0.6001959823615874}","{'J': 0.5466112062637631, 'F': 0.45338879373623686}",5.2,5.0,4.0,6.0,5.0,8.0,3.0,6.0,4.0,5.0,8.0,2.0
9,F,J,57.5583055975694,46.0276080810404,"{'J': 0.4454523167443001, 'F': 0.5545476832556999}","{'J': 0.5699608610567515, 'F': 0.4300391389432485}",5.2,5.0,4.0,6.0,5.0,8.0,3.0,4.0,5.0,4.0,8.0,4.0
10,F,J,64.0624258665788,51.473475146545,"{'J': 0.42626163645271925, 'F': 0.5737383635472807}","{'J': 0.5774406655248349, 'F': 0.42255933447516514}",6.0,4.2,6.0,5.0,7.0,8.0,4.0,4.0,3.0,4.0,8.0,2.0
