round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,F,J,6.565381051912233,4.498182059297376,"{'J': 0.2782799902272172, 'F': 0.7217200097727828}","{'J': 0.5735941320293398, 'F': 0.42640586797066016}",5.2,5.2,6.0,4.0,5.0,8.0,3.0,6.0,4.0,5.0,8.0,3.0
2,F,J,12.893563851671209,10.036977642630053,"{'J': 0.4340175953079179, 'F': 0.5659824046920822}","{'J': 0.5467871976545321, 'F': 0.45321280234546785}",5.6,6.0,4.0,6.0,7.0,8.0,3.0,6.0,5.0,7.0,8.0,4.0
3,F,F,18.978834221135365,15.525355425845126,"{'J': 0.4147296305358454, 'F': 0.5852703694641547}","{'J': 0.5, 'F': 0.5}",5.2,5.2,4.0,6.0,5.0,8.0,3.0,4.0,6.0,5.0,8.0,3.0
4,J,J,25.405114374192078,21.628070007580135,"{'J': 0.5273704789833822, 'F': 0.4726295210166178}","{'J': 0.5735941320293398, 'F': 0.42640586797066016}",5.2,6.0,4.0,6.0,5.0,8.0,3.0,6.0,5.0,7.0,8.0,4.0
5,F,J,31.543968143361923,27.03772561033531,"{'J': 0.403671970624235, 'F': 0.596328029375765}","{'J': 0.5078431372549019, 'F': 0.492156862745098}",5.2,6.0,4.0,6.0,5.0,8.0,3.0,6.0,5.0,7.0,8.0,4.0
6,F,F,37.44946081091505,32.02636614734421,"{'J': 0.31066536203522505, 'F': 0.6893346379647749}","{'J': 0.44164423782725715, 'F': 0.5583557621727429}",5.2,5.2,4.0,6.0,5.0,8.0,3.0,4.0,5.0,6.0,8.0,3.0
7,F,F,43.5565727295758,37.15493861453568,"{'J': 0.3522643818849449, 'F': 0.6477356181150551}","{'J': 0.4920557320948423, 'F': 0.5079442679051577}",5.2,5.2,4.0,5.0,6.0,8.0,3.0,4.0,5.0,6.0,8.0,3.0
8,F,F,49.56067125584848,42.6448548090726,"{'J': 0.41101591187270503, 'F': 0.588984088127295}","{'J': 0.4844705306921008, 'F': 0.5155294693078992}",5.2,6.0,4.0,6.0,5.0,8.0,3.0,4.0,6.0,7.0,8.0,5.0
9,F,F,55.521992806068454,48.146775147635054,"{'J': 0.41101591187270503, 'F': 0.588984088127295}","{'J': 0.47664465639520665, 'F': 0.5233553436047933}",5.2,6.0,4.0,5.0,6.0,8.0,3.0,4.0,6.0,7.0,8.0,5.0
10,F,F,61.42784197743459,53.624290822969776,"{'J': 0.403680981595092, 'F': 0.596319018404908}","{'J': 0.4648714810281518, 'F': 0.5351285189718482}",5.2,5.2,4.0,5.0,6.0,8.0,3.0,4.0,5.0,6.0,8.0,3.0
